index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
160,4,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,42.8775608502123,6,56.0,51.99999999999999,0,,0,2.3150000000000004,79246,3,225,1.0,7190.2801457818905,False,0.8071013496987686,0,2.4860000000000007,79045,32,228,1.0,7575.750547725649,False,0.8069210609018548,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,96867,0,57,0.0,2444.020968462101,False,0.3011741126780003,0,6.0950000000000015,98273,0,31,0.3,1611.9999999999998,False,-0.08569187468278504,0,6.428000000000001,96841,0,46,0.3,2391.9999999999995,False,-0.09530752549254833,0.325,526552,0.0,0.2,13,0,0,0,0,0.0,0,0,4,0.0,12.0,0,4,4,536,0.5144593520089984,297.4976603584364
161,4,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,42.8775608502123,0,,51.99999999999999,0,,0,2.315000000000001,79126,5,235,1.0,7528.514818927752,False,0.8081727980773934,0,2.4860000000000007,78965,30,238,1.0,7873.98522087151,False,0.8084287904200462,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,96867,0,57,0.0,2444.020968462101,False,0.3011741126780003,0,6.0950000000000015,98273,0,31,0.0,1611.9999999999998,False,-0.08569187468278504,0,6.428000000000001,96841,0,46,0.0,2391.9999999999995,False,-0.09530752549254833,0.25,526352,0.0,0.2,12,0,0,0,0,0.0,0,0,4,0.0,12.0,0,4,4,200,0.49623358401004225,297.99389394244645
162,4,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,44.36198222406447,6,55.666666666666664,51.99999999999999,0,,0,2.3150000000000004,78986,9,245,1.0,7886.7494920736135,False,0.8090261058862354,0,2.486,78905,26,248,1.0,8152.219894017372,False,0.8101546605080209,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97201,0,51,0.0,2262.461093427288,False,0.30440048480087084,0,6.0950000000000015,98106,0,34,0.3,1767.9999999999998,False,-0.0865131730724865,0,6.428000000000001,96674,0,49,0.3,2547.9999999999995,False,-0.0961288238822498,0.325,526152,0.0,0.2,15,0,0,1,0,0.0,1,2,4,36.0,6.0,2,2,4,534,0.7392221809714101,298.73311612341786
163,4,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,44.84166343857378,2,56.0,51.99999999999999,0,,0,2.3150000000000004,78946,3,255,1.0,8144.9841652194755,False,0.8109701165439932,0,2.4860000000000007,78745,32,258,1.0,8530.454567163233,False,0.8107898277470793,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97313,0,49,0.0,2197.2415084901154,False,0.3054536148337873,0,6.0950000000000015,98106,0,34,0.0,1767.9999999999998,False,-0.0865131730724865,0,6.428000000000001,96562,0,51,0.2,2651.9999999999995,False,-0.09668250818991372,0.275,525952,0.0,0.2,12,0,0,0,0,0.0,0,0,0,0.0,12.0,0,4,0,312,0.4771136430208571,299.2102297664387
164,0,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,42.633489449191316,7,28.857142857142858,51.99999999999999,0,,0,2.3150000000000004,78866,1,265,1.0,8443.218838365337,False,0.8124778460621846,0,2.4860000000000007,78625,34,268,1.0,8868.689240309095,False,0.8118612761257045,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97515,0,42,0.0,1790.6065568660354,False,0.30543613820299814,0,6.0950000000000015,98106,0,34,0.0,1767.9999999999998,False,-0.0865131730724865,0,6.428000000000001,96360,0,58,0.7,3015.9999999999995,False,-0.09686706962580169,0.3375,525752,0.0,0.2,13,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,402,0.22383300599176437,299.4340627724305
165,0,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,42.633489449191316,0,,51.99999999999999,0,,0,2.3150000000000004,78766,1,275,1.0,8761.4535115112,False,0.813767435010593,0,2.4860000000000007,78525,34,278,1.0,9186.923913454957,False,0.8131508650741128,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97515,0,42,0.0,1790.6065568660354,False,0.30543613820299814,0,6.0950000000000015,98106,0,34,0.0,1767.9999999999998,False,-0.0865131730724865,0,6.428000000000001,96360,0,58,0.0,3015.9999999999995,False,-0.09686706962580169,0.25,525552,0.0,0.2,12,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,200,0.2246090979897417,299.6586718704202
166,0,0,0,0,10.000000000000002,0,,31.82346731458618,0,,13.14564429337108,0,,43.45850777110069,3,56.0,51.99999999999999,0,,0,2.315000000000001,78766,0,276,0.1,8783.276978825785,False,0.8140054641903252,0,2.4860000000000007,78525,24,288,1.0,9405.158586600819,False,0.815531156871437,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97683,0,39,0.0,1694.881803072927,False,0.3070297924193999,0,6.095000000000002,97938,0,37,0.3,1923.9999999999998,False,-0.08734369953398237,0,6.428000000000001,96360,0,58,0.0,3015.9999999999995,False,-0.09686706962580169,0.17500000000000002,525552,0.0,0.2,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,168,0.21346665098099038,299.8721385214012
167,0,0,0,0,10.000000000000002,0,,31.82346731458618,0,,13.14564429337108,0,,43.45850777110069,0,,51.99999999999999,0,,0,2.3150000000000004,78766,0,276,0.0,8783.276978825785,False,0.8140054641903252,0,2.4860000000000007,78525,14,298,1.0,9623.393259746681,False,0.8179114486687611,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97683,0,39,0.0,1694.881803072927,False,0.3070297924193999,0,6.0950000000000015,97938,0,37,0.0,1923.9999999999998,False,-0.08734369953398237,0,6.428000000000001,96360,0,58,0.0,3015.9999999999995,False,-0.09686706962580169,0.125,525552,0.0,0.2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.21122176601784304,300.08336028741905
168,0,0,0,0,10.000000000000002,0,,31.82346731458618,0,,13.14564429337108,0,,43.45850777110069,0,,51.99999999999999,4,52.0,0,2.3150000000000004,78766,0,276,0.0,8783.276978825785,False,0.8140054641903252,0,2.4860000000000007,78525,4,308,1.0,9841.627932892543,False,0.8202917404660849,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97683,0,39,0.0,1694.881803072927,False,0.3070297924193999,0,6.0950000000000015,98146,0,33,0.0,1715.9999999999998,False,-0.08638398006736492,0,6.428000000000001,96360,0,58,0.0,3015.9999999999995,False,-0.09686706962580169,0.125,525760,0.0,0.2,3,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,208,0.2141910589998588,300.2975513464189
169,0,0,0,0,10.000000000000002,0,,31.82346731458618,0,,13.14564429337108,0,,43.45850777110069,0,,51.999999999999986,10,52.0,0,2.3150000000000004,78766,0,276,0.0,8783.276978825785,False,0.8140054641903252,0,2.4860000000000007,78525,0,312,0.4,9928.921802150888,False,0.8212438571850148,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,97683,0,39,0.0,1694.881803072927,False,0.3070297924193999,0,6.0950000000000015,98666,0,23,0.0,1195.9999999999998,False,-0.0839846814008213,0,6.428000000000001,96360,0,58,0.0,3015.999999999999,False,-0.09686706962580169,0.05,526280,0.0,0.2,6,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,520,0.21180377999553457,300.50935512641445
