index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
160,21,0,0,0,10.000000000000002,20,10.0,31.07651028574582,2,33.0,37.902949339638205,19,43.0,47.075024129664854,25,42.6,45.99999999999999,20,46.0,0,4.682000000000001,93789,11,171,1.0,5424.083258862535,False,0.4772451837647344,0,4.790000000000001,95033,29,187,1.0,6101.307423434469,False,0.5014719282314158,0,0.2,68880,191,650,1.0,30572.530535342285,False,-0.03568628604540342,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64980.983007494506,True,-2.2165115183096673,0,0.21800000000000003,123560,525,368,1.0,37222.657283026725,False,0.13881008507964757,0,0.2,124632,0,15,0.0,706.1253619449728,False,0.0011459499284895522,0,4.268000000000001,137887,5,71,1.0,3501.375120648324,False,-0.08388647745549159,0,4.466000000000001,138496,0,95,1.0,4369.999999999999,False,-0.07704167322731328,0.75,782277,0.0,0.1,19,0,0,4,0,0.0,3,7,19,111.0,42.0,7,14,19,3068,2.6052482400555164,465.36981401609955
161,19,0,0,0,10.000000000000002,20,10.0,31.172698158384087,15,32.0,38.516606386679186,17,43.0,49.05569677111565,19,59.73684210526316,45.99999999999999,20,46.0,0,4.682000000000001,94149,13,166,1.0,5304.667894291759,False,0.48184208108910637,0,4.790000000000001,94953,27,197,1.0,6411.0215372016655,False,0.5026178456731852,0,0.2,69131,196,643,1.0,30876.026745678,False,-0.03107190141223185,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65182.11184918113,True,-2.215359326872318,0,0.21800000000000003,123964,532,359,1.0,38101.82973854385,False,0.145567316041652,0,0.2,124632,0,15,0.0,735.8354515667347,False,0.0012649406913007267,0,4.268000000000001,138209,0,69,0.5,3173.9999999999995,False,-0.08284784548365087,0,4.466000000000001,137959,9,92,1.0,4673.50127094004,False,-0.07956915816754559,0.6875,782997,0.0,0.1,19,0,0,1,0,0.0,4,5,19,75.0,57.0,5,14,19,3466,2.232398130989168,467.6022121470887
162,19,0,0,0,10.000000000000002,20,10.0,31.085815821463278,38,30.789473684210527,38.516606386679186,0,,49.234366485931815,2,59.0,45.99999999999999,10,46.0,0,4.682000000000001,94573,15,159,1.0,5092.6447156126615,False,0.48670987153166984,0,4.790000000000001,95499,25,186,1.0,6031.961742792169,False,0.5080747167454432,0,0.2,67961,224,653,1.0,32114.56671450928,False,-0.037381751386273795,0,11.135000000000003,-138668.83333333334,2091,0,0.0,65000.440882679715,True,-2.21640005146588,0,0.21800000000000003,124082,522,367,1.0,38174.68103418351,False,0.14680428475266127,0,0.2,124632,0,15,0.0,738.5154972889773,False,0.001275674441650193,0,4.268000000000001,138551,0,61,0.2,2805.9999999999995,False,-0.08181126331811263,0,4.466000000000001,137959,0,101,0.9,4645.999999999999,False,-0.0796593712276282,0.6375,783257,0.0,0.1,16,0,0,4,0,0.0,3,7,23,111.0,51.0,7,12,23,1948,2.449347035959363,470.0515591830481
163,23,0,0,0,10.000000000000002,20,10.0,31.182168824094102,30,31.666666666666668,38.516606386679186,0,,50.082866105554714,12,57.166666666666664,45.999999999999986,8,46.0,0,4.682000000000001,95049,14,151,1.0,4848.50749243821,False,0.492127879773733,0,4.790000000000001,95773,26,184,1.0,5997.5190636333145,False,0.5120055037400177,0,0.2,67011,244,663,1.0,33144.95922744726,False,-0.042363405394947054,0,11.135000000000003,-138668.83333333334,2091,0,0.0,65201.91501118077,True,-2.2152458820103225,0,0.21800000000000003,124768,512,365,1.0,38000.74859850721,False,0.15160262010584258,0,0.2,124632,0,15,0.0,751.2429915833208,False,0.0013266488504803452,0,4.268000000000001,138095,2,66,1.0,3136.1657322111087,False,-0.08371986782852082,0,4.466000000000001,138097,0,98,0.0,4507.999999999998,False,-0.07920668661103239,0.625,783425,0.0,0.1,17,0,0,7,0,0.0,3,10,25,150.0,39.0,10,13,25,2204,3.2366627929732203,473.2882219760213
164,25,0,0,0,10.000000000000002,20,10.0,31.19326901265968,1,33.0,38.516606386679186,0,,50.25607303893743,2,59.0,45.99999999999999,7,46.0,0,4.682000000000001,94942,18,160,1.0,5170.923042025549,False,0.49295769645637627,0,4.790000000000001,95713,22,194,1.0,6271.494188455978,False,0.5131840351202142,0,0.2,66978,235,673,1.0,33252.09431621012,False,-0.04212775795299016,0,11.135000000000003,-138668.83333333334,2091,0,0.0,65225.12550547139,True,-2.2151129178240123,0,0.21800000000000003,124886,502,373,1.0,38080.85164963661,False,0.15286863255008987,0,0.2,124632,0,15,0.0,753.8410955840615,False,0.0013370544191220358,0,4.268000000000001,138082,0,68,0.3,3127.9999999999995,False,-0.08383194247625046,0,4.466000000000001,138314,0,93,0.1,4277.999999999999,False,-0.07853750065606466,0.55,783547,0.0,0.1,14,0,0,2,0,0.0,3,5,22,75.0,59.0,5,20,22,673,2.323310940002557,475.61153291602386
165,22,0,0,0,10.000000000000002,20,10.0,31.281068921112006,18,32.0,38.59238765976161,4,41.0,49.159722747949836,10,39.0,45.99999999999999,20,46.0,0,4.682000000000001,95418,18,152,1.0,4934.722476009025,False,0.49843645216998866,0,4.790000000000001,95613,22,204,1.0,6601.33805990685,False,0.5141778649820654,0,0.2,66566,243,679,1.0,33805.53096880835,False,-0.043677713541272804,0,11.135000000000003,-138668.83333333334,2091,0,0.0,65408.715114045204,True,-2.214061202052116,0,0.21800000000000003,125112,496,373,1.0,37478.40086422705,False,0.15226606776656507,0,0.2,124632,0,15,0.0,737.3958412192476,False,0.001271190149225656,0,4.268000000000001,138450,0,60,0.0,2759.9999999999995,False,-0.08262478349866163,0,4.466000000000001,138476,0,91,1.0,4185.999999999999,False,-0.07777646564845431,0.625,784267,0.0,0.1,18,0,0,3,0,0.0,3,6,26,108.0,78.0,6,16,26,2250,2.9118248709710315,478.5233577869949
166,26,0,0,0,10.000000000000002,20,10.0,30.776494969920716,4,12.0,39.68745386954116,39,43.0,50.20456494505774,12,58.25,45.99999999999999,20,46.0,0,4.682000000000001,95328,17,162,1.0,5155.792185127156,False,0.49875080126388943,0,4.790000000000002,95551,23,210,1.0,6693.06394368335,False,0.513930837686057,0,0.2,68195,237,650,1.0,33090.87432307296,False,-0.02910785667514717,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64353.65098210422,True,-2.220105267381002,0,0.21800000000000003,124134,525,371,1.0,39461.80687612553,False,0.15237583055432272,0,0.2,124632,0,15,0.0,753.0684741758661,False,0.0013339600221715215,0,4.268000000000001,138733,0,52,0.7,2391.9999999999995,False,-0.0819752794835459,0,4.466000000000001,138414,0,91,0.5,4185.999999999999,False,-0.07818322573872881,0.65,784987,0.0,0.1,22,0,0,4,0,0.0,4,8,20,129.0,99.0,8,18,20,3544,2.741940620006062,481.26529840700096
167,20,0,0,0,10.0,20,10.0,31.288896744174394,26,34.0,39.68745386954116,0,,53.428007762045574,40,61.0,45.999999999999986,20,46.0,0,4.682000000000001,95660,18,159,1.0,5154.934582323729,False,0.5038265180430443,0,4.790000000000001,95903,22,207,1.0,6696.8016260441,False,0.5193478884503949,0,0.2,67311,253,660,1.0,34109.81043017329,False,-0.03339896180054481,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65425.08309206866,True,-2.2139674360662576,0,0.21800000000000003,126574,515,341,1.0,38657.98938967124,False,0.168701195870265,0,0.2,124632,0,15,0.0,801.4201164306836,False,0.0015276113664899327,0,4.268000000000001,136799,30,51,1.0,3948.8402328613665,False,-0.0895566307377403,0,4.466000000000001,138828,0,82,0.0,3771.9999999999986,False,-0.07682517188894138,0.625,785707,0.0,0.1,21,0,0,1,0,0.0,5,6,22,108.0,57.0,6,14,22,4444,2.9232721150037833,484.18857052200474
168,22,0,0,0,10.0,20,10.0,31.368604776999135,17,32.05882352941177,39.68745386954116,0,,53.51893052471536,2,59.0,45.99999999999998,13,46.0,0,4.682000000000001,96082,17,153,1.0,4969.396530880867,False,0.5088664104927735,0,4.790000000000001,95826,23,216,1.0,7005.618631831813,False,0.5205328636190724,0,0.2,66766,260,670,1.0,34746.43133461235,False,-0.03599620000565778,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65591.75258870519,True,-2.2130126492476108,0,0.21800000000000003,126692,505,349,1.0,38720.27095724395,False,0.1698958321608272,0,0.2,124632,0,15,0.0,802.7839578707303,False,0.0015330736365595525,0,4.268000000000001,137213,20,52,1.0,3462.3786104943065,False,-0.08843627443678714,0,4.466000000000001,138894,0,80,0.2,3679.999999999998,False,-0.07669395895659477,0.65,786105,0.0,0.1,15,0,0,1,0,0.0,5,6,22,108.0,108.0,6,16,22,1461,2.420210923999548,486.6087814460043
169,22,0,0,0,10.0,20,10.0,31.368604776999135,0,,40.33001876746087,34,43.0,53.59872956450077,2,58.0,45.99999999999998,11,46.0,0,4.682000000000001,96002,15,163,1.0,5263.0825786508585,False,0.5098896485162714,0,4.790000000000001,95706,25,226,1.0,7339.304679601804,False,0.5212499401423789,0,0.2,68228,250,646,1.0,33895.3433180295,False,-0.024121267411982502,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65591.75258870519,True,-2.2130126492476108,0,0.21800000000000003,125346,529,357,1.0,40469.32638251358,False,0.16611928030035392,0,0.2,124632,0,15,0.0,803.9809434675116,False,0.0015378676385651349,0,4.268000000000001,137603,12,51,1.0,2989.184754774008,False,-0.08742985109046465,0,4.466000000000001,138894,0,80,0.0,3679.999999999998,False,-0.07669395895659477,0.625,786411,0.0,0.1,13,0,0,4,0,0.0,4,8,18,129.0,72.0,8,14,18,2284,2.0761254760436714,488.68490692204796
170,18,0,0,0,10.0,20,10.0,31.61107327361429,15,34.0,40.489184108616534,10,43.0,53.703529268372684,2,59.0,45.999999999999986,11,46.0,0,4.682000000000001,96432,13,158,1.0,5124.549577231058,False,0.515411783981868,0,4.790000000000001,95586,27,236,1.0,7730.213292572973,False,0.5224050003258551,0,0.2,68148,255,646,1.0,34216.83661893792,False,-0.02319613307055413,0,11.135000000000002,-138668.83333333334,2091,0,0.0,66098.75421512748,True,-2.210108227744522,0,0.21800000000000003,125034,529,365,1.0,41020.566576414174,False,0.16582787273679594,0,0.2,124632,0,15,0.0,805.5529390255903,False,0.0015441635788660782,0,4.268000000000001,137971,2,53,1.0,2545.4070585367444,False,-0.08647126745611985,0,4.466000000000001,138914,0,79,0.2,3633.999999999999,False,-0.07671364089644675,0.65,786717,0.0,0.1,16,0,0,2,0,0.0,4,6,16,108.0,51.0,6,12,16,1764,2.1338154800469056,490.81872240209486
171,16,0,0,0,10.0,20,10.0,30.96388190622531,5,12.0,40.54088180718289,17,41.0,53.95393644887978,5,58.6,45.999999999999986,7,46.0,0,4.682000000000001,96422,10,163,1.0,5147.112750714726,False,0.5154314026078434,0,4.790000000000001,95456,30,246,1.0,7917.114948931427,False,0.5218455028620853,0,0.2,68785,250,639,1.0,33646.59395134619,False,-0.01916457217867475,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64745.477065917126,True,-2.217860643214156,0,0.21800000000000003,124630,536,370,1.0,41692.86913473555,False,0.1652843960155058,0,0.2,124632,0,15,0.0,809.3090467331967,False,0.0015592070246118817,0,4.268000000000001,138293,0,48,0.2,2207.999999999999,False,-0.08546554348396578,0,4.466000000000001,138621,0,84,0.5,3863.9999999999986,False,-0.0778814359943316,0.5875,786839,0.0,0.1,16,0,0,5,0,0.0,2,7,14,126.0,27.0,7,9,14,1572,2.471630568965338,493.2903529710602
172,14,0,0,0,10.0,20,10.0,30.96388190622531,0,,40.555580492677066,5,41.0,54.51805803621781,20,57.0,45.999999999999986,7,46.0,0,4.682000000000001,96332,9,173,1.0,5446.751569776979,False,0.5163471226159737,0,4.790000000000001,95346,31,256,1.0,8236.75376799368,False,0.52260814212012,0,0.2,68990,240,644,1.0,33549.125494778105,False,-0.017374196590448678,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64745.477065917126,True,-2.217860643214156,0,0.21800000000000003,125565,531,360,1.0,41161.51413464993,False,0.1706457527701012,0,0.2,124632,0,15,0.0,817.7708705432672,False,0.0015930971569794606,0,4.268000000000001,138615,0,41,0.0,1885.9999999999993,False,-0.08440927937857555,0,4.466000000000001,137481,10,94,1.0,4869.180580362177,False,-0.0820632558509088,0.625,786961,0.0,0.1,13,0,0,3,0,0.0,1,4,16,72.0,29.0,4,10,16,1867,2.772994094993919,496.0633470660541
173,16,0,0,0,10.0,20,10.0,30.96388190622531,0,,40.555580492677066,0,,55.4058580808355,19,59.94736842105263,45.99999999999999,20,46.0,0,4.682000000000001,96232,9,183,1.0,5756.3903888392315,False,0.5171863022490566,0,4.790000000000001,95246,31,266,1.0,8546.392587055932,False,0.5234473217532026,0,0.2,68990,230,654,1.0,33645.04248064262,False,-0.016824724277662857,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64745.477065917126,True,-2.217860643214156,0,0.21800000000000003,126704,521,351,1.0,40576.91362305801,False,0.1774279233873937,0,0.2,124632,0,15,0.0,831.0878712125325,False,0.0016464325756257565,0,4.268000000000001,137982,9,40,1.0,2338.652722727519,False,-0.08707732141025197,0,4.466000000000001,137895,0,95,1.0,4369.999999999999,False,-0.08098462184432897,0.75,787681,0.0,0.1,18,0,0,8,0,0.0,1,9,17,117.0,21.0,9,7,17,2259,3.3680088549735956,499.4313559210277
174,17,0,0,0,10.0,20,10.0,31.496346829787463,29,34.0,39.84844808276406,4,15.0,55.51984960351856,4,58.5,45.99999999999999,20,46.0,0,4.682000000000001,96122,10,193,1.0,6178.794938148981,False,0.5187355142606123,0,4.790000000000001,96142,30,247,1.0,8079.597666957503,False,0.5335904911362993,0,0.2,68064,249,660,1.0,34142.56609524135,False,-0.02458400972009174,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65858.86122108558,True,-2.2114824844214724,0,0.21800000000000003,126878,515,357,1.0,40342.53707107961,False,0.17788299238669517,0,0.2,124632,0,15,0.0,832.7977440527784,False,0.0016532807230450316,0,4.268000000000001,138522,0,37,1.0,1701.9999999999998,False,-0.08562299900278171,0,4.466000000000001,138041,0,91,0.3,4185.999999999999,False,-0.08063034692699313,0.6625,788401,0.0,0.1,23,0,0,5,0,0.0,1,6,22,108.0,78.0,6,11,22,2400,2.911125060985796,502.3424809820135
175,22,0,0,0,10.0,20,10.0,31.753019729411054,17,34.0,39.107273400096446,4,15.0,55.64911822915239,36,56.0,46.0,20,46.0,0,4.682000000000001,96002,12,203,1.0,6565.863005070444,False,0.5198611787605851,0,4.790000000000001,96640,28,240,1.0,7900.724735058653,False,0.5398448123617194,0,0.2,67546,256,666,1.0,34174.21713519347,False,-0.030337546916319322,0,11.135000000000002,-138668.83333333334,2091,0,0.0,66395.56425419851,True,-2.208407914737848,0,0.21800000000000003,128834,509,331,1.0,38325.46029449853,False,0.18547227813756004,0,0.2,124632,0,15,0.0,834.7367734372859,False,0.0016610466567232843,0,4.268000000000001,138890,0,29,0.0,1334.0,False,-0.08441584002519288,0,4.466000000000001,136577,26,89,1.0,5540.877073957962,False,-0.08579069872868468,0.625,789121,0.0,0.1,19,0,0,6,0,0.0,1,7,30,111.0,90.0,7,15,30,3774,3.314912342990283,505.6573933250038
176,30,0,0,0,10.0,20,10.0,31.77827635628492,17,32.0,39.107273400096446,0,,55.73061824969972,3,59.0,46.0,20,46.0,0,4.682000000000001,96426,14,196,1.0,6368.542165831845,False,0.524841501460634,0,4.790000000000001,96560,26,250,1.0,8204.56908907123,False,0.5409458024421833,0,0.2,67002,263,676,1.0,34794.20350016813,False,-0.0330186208901815,0,11.135000000000002,-138668.83333333334,2091,0,0.0,66448.37586099177,True,-2.2081053769186587,0,0.21800000000000003,129011,499,338,1.0,38351.47839504663,False,0.18699427434295593,0,0.2,124632,0,15,0.0,835.9592737454957,False,0.001665942846740318,0,4.268000000000001,138989,0,26,0.3,1196.0,False,-0.08421902062667297,0,4.466000000000001,137221,16,85,1.0,4801.6898919951955,False,-0.08399041524958267,0.6625,789841,0.0,0.1,21,0,0,7,0,0.0,6,13,28,204.0,96.0,13,17,28,1841,4.734139995998703,510.3915333210025
177,28,0,0,0,10.000000000000002,20,10.0,31.77827635628492,0,,38.1482971355627,5,15.0,56.382378628221915,20,60.0,46.0,20,46.0,0,4.682000000000001,96306,16,206,1.0,6706.324929394694,False,0.5255899344002656,0,4.790000000000001,96480,24,260,1.0,8502.35185263408,False,0.542000396882006,0,0.2,67077,253,681,1.0,34018.89426745829,False,-0.036600782143546166,0,11.135000000000002,-138668.83333333334,2091,0,0.0,66448.37586099177,True,-2.2081053769186587,0,0.21800000000000003,130136,494,328,1.0,37338.67897502476,False,0.19194933986568938,0,0.2,124632,0,15,0.0,845.7356794233287,False,0.0017050979615166374,0,4.268000000000001,138433,10,22,1.0,1575.823786282219,False,-0.08662079532658173,0,4.466000000000001,137497,6,89,1.0,4432.294271769331,False,-0.08339141384634523,0.75,790561,0.0,0.1,18,0,0,5,0,0.0,4,9,28,147.0,130.0,9,19,28,2395,3.747942730959039,514.1394760519615
178,28,0,0,0,10.000000000000002,20,10.0,31.77827635628492,0,,38.269005690471026,5,41.0,56.382378628221915,0,,46.0,20,46.0,0,4.682000000000001,96226,14,216,1.0,7004.107692957543,False,0.5266445288400883,0,4.790000000000001,96360,26,270,1.0,8840.134616196929,False,0.5427488298216375,0,0.2,67282,243,686,1.0,33974.65905824036,False,-0.034505453316069024,0,11.135000000000002,-138668.83333333334,2091,0,0.0,66448.37586099177,True,-2.2081053769186587,0,0.21800000000000003,129931,489,338,1.0,37770.787758979335,False,0.19203788692499066,0,0.2,124632,0,15,0.0,845.7356794233287,False,0.0017050979615166374,0,4.268000000000001,138985,0,20,1.0,920.0,False,-0.0851506324463339,0,4.466000000000001,137865,0,87,0.6,4002.0,False,-0.08238860022043773,0.7,791281,0.0,0.1,17,0,0,8,0,0.0,1,9,31,162.0,132.0,9,19,31,1325,3.7746134719927795,517.9140895239543
179,31,0,0,0,10.000000000000002,20,10.0,31.77827635628492,0,,36.185551974736676,35,29.857142857142858,56.382378628221915,0,,46.0,16,46.0,0,4.682000000000001,96116,15,226,1.0,7331.890456520392,False,0.5274695021547677,0,4.790000000000001,96270,25,280,1.0,9147.917379759778,False,0.5437268838864123,0,0.2,68327,233,661,1.0,31322.98824631533,False,-0.037723054007657256,0,11.135000000000002,-138668.83333333334,2091,0,0.0,66448.37586099177,True,-2.2081053769186587,0,0.21800000000000003,128886,514,348,1.0,38220.441477635875,False,0.18546819771245204,0,0.2,124632,0,15,0.0,845.7356794233287,False,0.0017050979615166374,0,4.268000000000001,139215,0,15,0.0,690.0,False,-0.08439615808534089,0,4.466000000000001,138371,0,76,0.0,3496.0,False,-0.08072875662625309,0.5,791817,0.0,0.1,18,0,0,6,0,0.0,2,8,25,129.0,114.0,8,23,25,1981,3.3402035320177674,521.2542930559721
180,25,0,0,0,10.000000000000002,20,10.0,30.933423909363327,39,27.692307692307693,36.185551974736676,0,,56.382378628221915,0,,46.00000000000001,20,46.0,0,4.682000000000001,96580,19,215,1.0,6840.686140513116,False,0.5308127527019756,0,4.790000000000001,96686,21,272,1.0,8623.891303346825,False,0.5460841278480429,0,0.2,67247,262,671,1.0,32385.062439301502,False,-0.0440126577416533,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64681.789394478714,True,-2.2182254859143913,0,0.21800000000000003,128886,504,358,1.0,38422.40974417073,False,0.18627709322251618,0,0.2,124632,0,15,0.0,845.7356794233287,False,0.0017050979615166374,0,4.268000000000001,139537,0,8,0.0,368.00000000000006,False,-0.08333989397995066,0,4.466000000000001,138969,0,63,0.0,2898.0000000000005,False,-0.07876712328767123,0.5,792537,0.0,0.1,21,0,0,5,0,0.0,0,5,25,60.0,74.0,5,20,25,2200,2.9671113700023852,524.2214044259745
181,25,0,0,0,10.000000000000002,20,10.0,30.391708975022116,5,12.0,36.185551974736676,0,,56.42603850469425,2,59.0,46.00000000000001,20,46.0,0,4.682000000000001,96510,16,225,1.0,6998.134519379976,False,0.5309463032482201,0,4.790000000000001,96616,24,277,1.0,8658.503386081125,False,0.5452774847767404,0,0.2,67187,257,681,1.0,32453.03010137636,False,-0.044310731422781864,0,11.135000000000003,-138668.83333333334,2091,0,0.0,63549.063466771244,True,-2.2247144464424986,0,0.21800000000000003,129004,494,366,1.0,38527.59276823801,False,0.18764355252334167,0,0.2,124632,0,15,0.0,846.3905775704137,False,0.0017077208694606736,1,4.278000000000001,139837,0,1,0.1,46.00000000000001,False,-0.0824279641001417,0,4.466000000000001,139416,0,53,0.1,2438.0000000000005,False,-0.07734346297171049,0.525,793202,0.0,0.1,18,0,0,4,1,1.0,0,4,28,72.0,92.0,4,21,28,1252,2.885913241945673,527.1073176679201
182,28,0,0,0,10.000000000000002,20,10.0,30.855334746474036,34,33.0,36.185551974736676,0,,56.48229223379685,4,58.0,46.0,7,46.0,0,4.682000000000001,97008,14,218,1.0,6866.46297473134,False,0.5375619056619314,0,4.790000000000001,97040,26,270,1.0,8590.94038154799,False,0.5512509788101645,0,0.2,66065,281,691,1.0,33674.56547830225,False,-0.05016804643449177,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64518.50495487721,True,-2.219160881015281,0,0.21800000000000003,129236,484,372,1.0,38525.219866744985,False,0.18949239785787234,0,0.2,124632,0,15,0.0,847.2343835069527,False,0.0017111003648890692,5,4.327,139710,0,2,0.2,92.0,False,-0.08311027134834409,0,4.466000000000001,139346,0,54,0.2,2484.0,False,-0.07765181336272503,0.55,793037,0.0,0.1,13,0,0,0,2,2.0,2,2,26,36.0,93.0,2,26,26,1646,2.217392569000367,529.3247102369205
183,26,0,0,0,10.000000000000002,20,10.0,31.125383805091726,28,32.785714285714285,36.185551974736676,0,,56.48229223379685,0,,46.0,20,46.0,0,4.682000000000001,97282,14,217,1.0,6894.2082857049045,False,0.5419686818653264,0,4.790000000000002,97484,26,263,1.0,8445.975940739125,False,0.5569382008476014,0,0.2,65147,299,701,1.0,34672.56169201284,False,-0.05496865473577971,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65083.1775364468,True,-2.2159260843151425,0,0.21800000000000003,129236,474,382,1.0,38728.18726933558,False,0.19030529497018475,0,0.2,124632,0,15,0.0,847.2343835069527,False,0.0017111003648890692,5,4.372,139743,0,0,0.0,0.0,False,-0.08319555975436939,0,4.466000000000001,139944,0,41,0.0,1886.0,False,-0.07569018002414318,0.5,793468,0.0,0.1,15,0,0,1,3,2.333333333333333,1,2,21,36.0,72.0,2,24,21,1716,2.4389398729545064,531.763650109875
184,21,0,0,0,10.000000000000002,20,10.0,31.125383805091726,0,,36.185551974736676,0,,56.52904762590042,10,57.0,46.0,20,46.0,0,4.682000000000001,97142,18,227,1.0,7245.462123755822,False,0.5425140614141281,0,4.790000000000001,97424,22,273,1.0,8717.22977879004,False,0.5580959033967855,0,0.2,65147,289,711,1.0,34723.163373709285,False,-0.0546787767457449,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65083.1775364468,True,-2.2159260843151425,0,0.21800000000000003,129806,464,382,1.0,38384.19230937178,False,0.19349334482534636,0,0.2,124632,0,15,0.0,847.9357143885063,False,0.0017139092388318796,9,4.457000000000001,139040,0,10,1.0,460.0,False,-0.08629874560436676,0,4.466000000000001,140450,0,30,0.0,1380.0,False,-0.07403033642995854,0.625,793641,0.0,0.1,13,0,0,1,3,3.0,0,1,15,18.0,60.0,1,20,15,1276,1.1174430919927545,532.8810932018678
185,15,0,0,0,10.000000000000002,20,10.0,31.125383805091726,0,,36.36766906512287,5,41.0,56.57199650460369,10,57.0,46.00000000000001,20,46.0,0,4.682000000000001,97082,14,237,1.0,7516.715961806739,False,0.5436717639633122,0,4.790000000000002,97284,26,283,1.0,9068.483616840958,False,0.5586412829455872,0,0.2,65352,279,716,1.0,34723.23313224856,False,-0.052329641432565105,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65083.1775364468,True,-2.2159260843151425,0,0.21800000000000003,130171,459,382,1.0,38303.262765650004,False,0.19609291250400504,0,0.2,124632,0,15,0.0,848.5799475690553,False,0.0017164894329194432,3,4.4780000000000015,139469,0,0,0.0,0.0,False,-0.08499317692751798,0,4.466000000000001,140202,0,33,1.0,1518.0000000000002,False,-0.07520469217446071,0.625,794192,0.0,0.1,16,0,0,0,2,2.0,0,0,9,0.0,45.0,0,15,9,1757,0.6781242529978044,533.5592174548656
186,9,0,0,0,10.000000000000002,0,,30.608861327995758,5,12.0,36.36766906512287,0,,56.66657369549213,4,59.0,46.00000000000001,17,46.0,0,4.682000000000001,97142,4,242,1.0,7447.344441374973,False,0.5440592762447376,0,4.790000000000002,97284,16,293,1.0,9128.396369102757,False,0.5590998573984137,0,0.2,65292,274,726,1.0,34789.75574515004,False,-0.052635993256550495,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64003.12903683913,True,-2.2221132756832964,0,0.21800000000000003,130407,449,388,1.0,38315.71400409112,False,0.19803316994317258,0,0.2,124632,0,15,0.0,849.998605432382,False,0.0017221712461847627,9,4.565,139208,0,2,0.2,92.00000000000001,False,-0.08640371595024406,0,4.466000000000001,140452,0,27,0.2,1242.0000000000002,False,-0.07446989975331969,0.55,794417,0.0,0.1,5,0,0,0,4,4.0,0,0,8,0.0,27.0,0,9,8,664,0.5060059019597247,534.0652233568253
