index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
161,21,0,0,0,10.000000000000002,20,10.0,3.355628021340113,5,1.0,37.60729790299822,3,36.0,34.3362551497172,0,,56.99999999999999,14,57.0,0,3.4130000000000007,47808,1661,0,0.0,16610.000000000004,False,-0.19714702684141247,5,16.198000000000004,8796.0,1579,0,0.0,15790.000000000004,False,-0.7611886911234476,0,0.263,118532,0,388,0.5,14591.63158636331,False,0.2745671257995346,0,0.2,116725,0,535,0.0,20119.90437810405,False,0.28426239530248604,0,5.510000000000002,134120,0,5,0.3,171.68127574858602,False,-0.06758116180532404,0,16.472,-140374,924,0,0.0,34749.14326237035,True,-1.8545603049253112,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,14,14.650000000000002,147321,2666,0,0.0,91540.45622914606,False,-0.09511674454714875,0.1,787011,0.0,0.1,8,0,0,4,4,4.0,7,11,21,170.0,43.0,11,10,21,308,1.5724751059897244,369.97095417411765
162,21,0,0,0,10.000000000000002,20,10.0,3.285098946596647,16,2.8125,37.477520071895505,3,36.0,32.097437688494395,15,21.0,56.999999999999986,11,57.0,1,3.4230000000000014,47695,1671,0,0.0,16710.000000000004,False,-0.19804841755851885,15,16.343000000000004,8312.0,1589,0,0.0,15890.000000000004,False,-0.7673982716190694,0,0.263,118600,0,390,0.4,14616.232828039247,False,0.2753805272788195,0,0.2,116720,2,544,1.0,20394.341117004347,False,0.2856016952503208,10,5.610000000000001,133815,0,3,0.3,96.29231306548319,False,-0.06996209238650797,0,16.472000000000005,-140374,924,0,0.0,34629.22854643145,True,-1.8549768692849051,0,0.2,213709,0,4,0.0,227.99999999999994,False,0.002038540124093201,11,14.746,146773,2681,0,0.0,86053.23044285347,False,-0.1105422272038412,0.2125,785624,0.0,0.1,7,0,0,6,10,9.444444444444445,5,11,20,164.0,38.0,11,10,20,308,1.4517947319545783,371.42274890607223
163,20,0,0,0,10.000000000000002,20,10.0,3.309988649396606,4,4.0,37.39413737540573,2,36.0,32.42786615319222,1,59.0,56.99999999999999,11,57.0,1,3.4320000000000013,47592,1680,0,0.0,16800.000000000004,False,-0.19887826932982317,3,16.358,8137.0,1600,0,0.0,16000.000000000004,False,-0.7691152063183196,0,0.263,118634,0,390,0.1,14583.713576408234,False,0.2755602275906496,0,0.2,116742,0,548,0.5,20491.987281722337,False,0.28631909443549736,0,5.600000000000001,133802,0,4,0.2,129.71146461276888,False,-0.06993631945206191,0,16.472000000000005,-140374,924,0,0.0,34552.182934874894,True,-1.8552445132982884,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,11,14.845000000000002,146488,2682,0,0.0,86971.53702286154,False,-0.10972609279139048,0.1,785104,0.0,0.1,8,0,0,2,6,6.0,6,8,23,129.0,69.0,8,12,23,331,1.2839437649818137,372.70669267105404
164,23,0,0,0,10.000000000000002,20,10.0,3.3526867964529563,13,3.6923076923076925,37.27428216958905,3,36.0,33.13386316590056,2,59.0,56.99999999999999,9,57.0,1,3.441000000000001,47499,1688,0,0.0,16880.000000000004,False,-0.19963658215532537,12,16.475,7734.0,1612,0,0.0,16120.000000000004,False,-0.7740227780003434,0,0.263,118688,0,391,0.3,14574.244328309318,False,0.2760592589711985,0,0.2,116748,0,557,1.0,20761.7751684611,False,0.2877462732139801,0,5.600000000000001,133812,0,5,0.3,165.66931582950278,False,-0.06974193091289167,0,16.472000000000005,-140374,924,0,0.0,34441.43672470028,True,-1.8556292277493687,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,9,14.924000000000003,146216,2684,0,0.0,88931.2887372771,False,-0.10640877477347112,0.2,784406,0.0,0.1,9,0,0,3,6,6.0,10,13,22,198.0,60.0,13,10,22,426,1.5569537809933536,374.2636464520474
165,22,0,0,0,10.000000000000002,20,10.0,3.2821821899703125,12,2.6666666666666665,37.23495973791402,1,36.0,34.52016849978598,4,58.0,56.99999999999999,6,57.0,1,3.4500000000000006,47376,1699,0,0.0,16990.000000000004,False,-0.20060951181823386,11,16.573000000000004,7378.0,1621,0,0.0,16210.000000000004,False,-0.7784725004292337,0,0.263,118658,1,401,1.0,14934.501037093492,False,0.2775799772953014,0,0.2,116782,0,557,0.1,20739.872574018107,False,0.28797974399839,0,5.600000000000001,134008,0,2,0.1,69.04033699957196,False,-0.06871585968124205,0,16.472000000000005,-140374,924,0,0.0,34405.10279783255,True,-1.8557554459441803,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,6,14.975000000000001,145896,2688,0,0.0,92790.21292742471,False,-0.09886635394814915,0.15000000000000002,783807,0.0,0.1,7,0,0,2,6,6.0,13,15,21,226.0,36.0,15,7,21,468,1.2837581930216402,375.54740464506904
166,21,0,0,0,10.000000000000002,20,10.0,3.122023634770435,15,2.0,37.155707731657785,2,36.0,35.56258700137156,3,58.0,56.99999999999999,9,57.0,0,3.449000000000001,47286,1708,0,0.0,17080.000000000004,False,-0.2012533623304527,15,16.712000000000007,6883.0,1632,0,0.0,16320.000000000004,False,-0.784767927659818,0,0.263,118648,0,407,0.6,15122.373046784718,False,0.2784302032312186,0,0.2,116834,0,565,1.0,20992.97486838665,False,0.2897883697067859,1,5.610000000000001,134063,0,2,0.2,71.12517400274312,False,-0.06832649505671833,0,16.47200000000001,-140374,924,0,0.0,34331.8739440518,True,-1.8560098311573725,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,9,15.059000000000003,145567,2691,0,0.0,95698.92162069087,False,-0.09359260684600154,0.225,782990,0.0,0.1,7,0,0,3,6,5.333333333333334,8,11,25,169.0,64.0,11,10,25,272,1.3712292530108243,376.91863389807986
167,25,0,0,0,10.0,20,10.0,2.8910092796997655,37,2.2162162162162162,37.04404100820909,3,36.0,37.008987577294526,4,59.0,56.99999999999999,10,57.0,1,3.459000000000001,47143,1721,0,0.0,17210.0,False,-0.20236936988496537,36,17.057000000000006,5524.0,1639,0,0.0,16390.0,False,-0.8037114405082126,0,0.263,118648,11,416,1.0,15442.12216149168,False,0.28004964527406095,0,0.2,116860,6,573,1.0,21243.581553382006,False,0.29132099001935746,2,5.629000000000001,134097,0,3,0.3,111.02696273188357,False,-0.06795166166642845,0,16.472,-140374,924,0,0.0,34228.6938915852,True,-1.8563682619983422,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,10,15.150000000000002,145155,2695,0,0.0,99739.22152080874,False,-0.08605633512472877,0.2875,781136,0.0,0.1,8,0,0,7,13,12.5,11,18,22,282.0,45.0,18,7,22,308,1.5981662929989398,378.5168001910788
168,22,0,0,0,10.0,20,10.0,3.0877187304733997,15,4.8,36.94282181577141,3,36.0,35.89846382059012,12,30.5,57.0,8,57.0,3,3.488000000000001,47001,1731,0,0.0,17310.0,False,-0.20368568648772392,12,17.141000000000005,5140.0,1649,0,0.0,16490.0,False,-0.8084902420877926,0,0.263,118700,6,424,1.0,15682.282762269919,False,0.28179272483473755,0,0.2,116844,6,582,1.0,21519.2486091618,False,0.29255509718786993,9,5.717000000000001,133932,0,3,0.3,107.69539146177037,False,-0.06910960171933546,0,16.472,-140374,924,0,0.0,34135.167357772785,True,-1.8566931580743373,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,8,15.220000000000002,144659,2707,0,0.0,97177.14156233746,False,-0.09438407604378535,0.2875,779985,0.0,0.1,8,0,0,5,10,10.0,8,13,21,217.0,48.0,13,9,21,485,1.2130711819627322,379.72987137304153
169,21,0,0,0,10.0,20,10.0,3.1035068437287765,9,3.3333333333333335,36.85113607475402,3,36.0,34.902777320147536,10,28.6,56.99999999999999,9,57.0,2,3.5050000000000012,46864,1742,0,0.0,17420.0,False,-0.20485892519887827,7,17.199000000000005,4883.0,1658,0,0.0,16580.0,False,-0.8115234933898015,0,0.263,118726,0,430,0.7,15845.988512144228,False,0.28288521561629737,0,0.2,116896,4,590,1.0,21754.584311479783,False,0.29427373995401124,7,5.7780000000000005,133781,0,3,0.3,104.7083319604426,False,-0.07016907751537024,0,16.472000000000005,-140374,924,0,0.0,34050.44973307271,True,-1.8569874534225206,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,9,15.302000000000003,144223,2717,0,0.0,94830.84597884085,False,-0.10192502394970468,0.25,779082,0.0,0.1,9,0,0,3,8,7.875,10,13,22,216.0,24.0,13,8,22,426,1.3064490520046093,381.03632042504614
170,22,0,0,0,10.0,20,10.0,3.247014691037629,28,3.892857142857143,36.7681378449914,3,36.0,36.223170556745465,4,58.0,57.0,10,57.0,3,3.5330000000000017,46702,1754,0,0.0,17540.0,False,-0.206318319693241,25,17.442,4063.0,1666,0,0.0,16660.0,False,-0.8226835689349282,0,0.263,118672,9,439,1.0,16170.435646170563,False,0.283981461306348,0,0.2,116949,3,598,1.0,21997.08747537797,False,0.2960388134122991,1,5.7810000000000015,133858,0,3,0.3,108.6695116702364,False,-0.06962034588429948,0,16.472000000000005,-140374,924,0,0.0,33973.75936877205,True,-1.8572538633643014,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,10,15.393000000000002,143813,2721,0,0.0,98563.24708490442,False,-0.09510083255641272,0.2875,777766,0.0,0.1,8,0,0,5,12,11.25,9,14,20,219.0,24.0,14,8,20,308,1.6208085719845258,382.65712899703067
171,20,0,0,0,10.0,20,10.0,3.3106840476967836,7,4.571428571428571,36.71639074350781,2,36.0,37.523790994342704,4,58.0,57.0,8,57.0,0,3.5300000000000007,46602,1764,0,0.0,17640.0,False,-0.20703370915126196,7,17.487000000000005,3823.0,1676,0,0.0,16760.0,False,-0.8254020488754078,0,0.263,118712,6,447,1.0,16432.090766634174,False,0.2857118512926915,0,0.2,116949,0,601,0.3,22066.550836848193,False,0.2963906263894987,1,5.790000000000001,133971,0,2,0.2,75.04758198868541,False,-0.06895205553282195,0,16.472000000000005,-140374,924,0,0.0,33925.945047001216,True,-1.8574199625971763,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,8,15.463000000000005,143453,2725,0,0.0,102252.33045958387,False,-0.08814382612990444,0.1875,777219,0.0,0.1,6,0,0,4,6,5.25,5,9,22,143.0,46.0,9,11,22,272,1.5568126470316201,384.2139416440623
172,22,0,0,0,10.0,20,10.0,3.3066162477463537,5,3.2,36.69054630124703,1,36.0,38.81361068987039,4,58.25,57.00000000000001,13,57.0,1,3.5400000000000014,46479,1775,0,0.0,17750.0,False,-0.20800663881417045,4,17.520000000000003,3644.0,1685,0,0.0,16850.0,False,-0.8273192926229039,0,0.263,118712,0,453,0.6,16620.817474464904,False,0.28666770058581126,0,0.2,116969,0,605,0.5,22197.780512254456,False,0.29725785798633764,2,5.809000000000001,134074,0,1,0.1,38.81361068987039,False,-0.06836231576257741,0,16.472000000000005,-140374,924,0,0.0,33902.06478235226,True,-1.857502918780432,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,13,15.585000000000003,142924,2729,0,0.0,105922.34357265629,False,-0.08202348873259913,0.15000000000000002,776511,0.0,0.1,7,0,0,3,7,6.666666666666666,8,11,22,160.0,57.0,11,11,22,295,1.4960018720012158,385.7099435160635
173,22,0,0,0,10.0,20,10.0,3.4100831832787066,13,4.384615384615385,36.63929488024145,2,36.0,39.488191752536515,2,59.0,57.00000000000001,10,57.0,3,3.5690000000000013,46327,1786,0,0.0,17860.0,False,-0.20939449436273108,10,17.616000000000003,3322.0,1694,0,0.0,16940.0,False,-0.8312825502203399,0,0.263,118711,1,462,1.0,16930.76431785483,False,0.28822736734392956,0,0.2,116985,0,606,0.2,22203.41269742632,False,0.29744845473869214,1,5.817000000000002,134073,0,2,0.2,78.97638350507303,False,-0.06822974445226217,0,16.47200000000001,-140374,924,0,0.0,33854.7084693431,True,-1.857667426964827,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,10,15.672000000000004,142636,2731,0,0.0,107842.25167617723,False,-0.07887451104050543,0.175,775763,0.0,0.1,7,0,0,4,9,8.5,8,12,22,195.0,64.0,12,10,22,272,1.2303913779905997,386.9403348940541
174,22,0,0,0,10.0,20,10.0,3.5038816905784307,17,4.176470588235294,36.61397893912758,1,36.0,41.11158402542326,5,58.6,57.00000000000001,9,57.0,1,3.576000000000002,46174,1800,0,0.0,18000.0,False,-0.21058204086304586,16,17.766000000000005,2870.0,1700,0,0.0,17000.0,False,-0.8373204372460368,0,0.263,118711,2,471,1.0,17252.191843710243,False,0.2898553100813915,0,0.2,116950,0,612,0.6,22407.75511074608,False,0.29812886241539915,3,5.846000000000002,134187,0,1,0.1,41.11158402542326,False,-0.0675692454682893,0,16.47200000000001,-140374,924,0,0.0,33831.31653975388,True,-1.8577486867509398,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,9,15.752000000000004,142188,2736,0,0.0,112481.29389355805,False,-0.0701040032861313,0.21250000000000002,774789,0.0,0.1,6,0,0,6,9,8.333333333333332,9,15,20,244.0,21.0,15,7,20,236,1.3395309959887527,388.27986589004286
175,20,0,0,0,10.0,20,10.0,3.5765292227292136,12,4.333333333333333,36.564319123334,2,36.0,39.9820717893997,9,33.333333333333336,57.00000000000001,10,57.0,1,3.585000000000001,46021,1814,0,0.0,18140.0,False,-0.2117695873633606,11,17.860000000000003,2563.0,1706,0,0.0,17060.0,False,-0.8412836948434728,0,0.263,118741,3,479,1.0,17525.038447745177,False,0.29154108733486545,0,0.2,116940,0,613,0.1,22413.927622603744,False,0.29805882995990635,8,5.923000000000001,134021,0,2,0.2,79.9641435787994,False,-0.06858759233956502,0,16.472,-140374,924,0,0.0,33785.43086996062,True,-1.8579080861582795,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,10,15.843000000000002,141708,2745,0,0.0,109750.78706190217,False,-0.07875141277414341,0.1625,773703,0.0,0.1,7,0,0,4,8,7.666666666666667,5,9,20,135.0,43.0,9,11,20,272,1.4504093729774468,389.7302752630203
176,20,0,0,0,10.0,20,10.0,3.439964636353797,11,1.9090909090909092,36.49728366632534,3,36.0,40.9016716412358,3,58.0,57.00000000000001,13,57.0,0,3.584000000000001,45931,1823,0,0.0,18230.0,False,-0.21241343787557945,11,17.959000000000003,2186.0,1717,0,0.0,17170.0,False,-0.8458908029531277,0,0.263,118767,0,486,0.8,17737.679861834113,False,0.2928814239066981,0,0.2,117001,0,617,0.6,22518.82402212273,False,0.29920799832926154,1,5.925000000000002,134040,0,3,0.3,122.70501492370741,False,-0.06830711159037989,0,16.472,-140374,924,0,0.0,33723.490107684614,True,-1.8581232583643619,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,13,15.963000000000005,141246,2748,0,0.0,112397.79367011598,False,-0.07471415058457835,0.2125,772880,0.0,0.1,8,0,0,2,7,6.333333333333334,8,10,23,155.0,38.0,10,10,23,308,1.273208451049868,391.00348371407017
177,23,0,0,0,10.000000000000002,20,10.0,3.3501875643055525,11,2.3636363636363638,36.47632704419759,1,36.0,39.79186743952487,11,34.45454545454545,57.000000000000014,11,57.0,0,3.584000000000002,45821,1834,0,0.0,18340.000000000004,False,-0.2132003662794025,11,18.058000000000003,1834.0,1726,0,0.0,17260.000000000004,False,-0.8502832942253763,0,0.263,118792,0,491,0.6,17909.876578701016,False,0.29400678966542926,0,0.2,116986,0,622,0.5,22688.2754214909,False,0.29991428162664296,8,6.004000000000001,134000,0,1,0.1,39.79186743952487,False,-0.0688730455578654,0,16.472000000000005,-140374,924,0,0.0,33704.12618883857,True,-1.8581905254915876,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,11,16.060000000000002,140635,2759,0,0.0,109785.76226564911,False,-0.083697859613359,0.15000000000000002,771777,0.0,0.1,6,0,0,5,8,7.25,10,15,22,237.0,36.0,15,8,22,236,1.5345727349631488,392.5380564490333
178,22,0,0,0,10.000000000000002,20,10.0,3.3540582920970676,10,3.4,36.43553910798434,2,36.0,41.00842826182804,4,58.5,57.00000000000001,6,57.0,2,3.604000000000001,45684,1845,0,0.0,18450.000000000004,False,-0.21437360499055685,8,18.127000000000002,1554.0,1735,0,0.0,17350.000000000004,False,-0.8536456246780747,0,0.263,118776,0,494,0.3,17999.156319344263,False,0.29429689592666414,0,0.2,117040,0,627,0.7,22845.08302070618,False,0.3012554598808077,3,6.026000000000002,134019,0,2,0.2,82.01685652365607,False,-0.06859435690035072,0,16.472000000000005,-140374,924,0,0.0,33666.43813577753,True,-1.8583214477021337,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,6,16.109,140315,2763,0,0.0,113306.28728743087,False,-0.0769483586531791,0.15,771097,0.0,0.1,7,0,0,4,9,8.5,10,14,22,224.0,33.0,14,8,22,272,1.324546850984916,393.86260330001824
179,22,0,0,0,10.000000000000002,20,10.0,3.2104715443828,22,2.4545454545454546,36.39770010476033,2,36.0,41.00842826182804,0,,57.00000000000001,10,57.0,1,3.6120000000000014,45571,1855,0,0.0,18550.000000000004,False,-0.21527499570766326,21,18.329000000000004,845.0,1745,0,0.0,17450.000000000004,False,-0.8630744577347909,0,0.263,118735,7,504,1.0,18366.91415360989,False,0.29574418140642356,0,0.2,117099,0,630,0.5,22930.55106599901,False,0.3022859700269394,0,6.023000000000001,133947,0,4,0.2,164.03371304731215,False,-0.06880967633187896,0,16.472000000000005,-140374,924,0,0.0,33631.47489679855,True,-1.858442904348556,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,10,16.203000000000003,140149,2763,0,0.0,113306.28728743087,False,-0.07772628430972961,0.2125,770055,0.0,0.1,6,0,0,5,9,9.0,9,14,22,222.0,24.0,14,8,22,272,1.5484761040424928,395.41107940406073
180,22,0,0,0,10.000000000000002,20,10.0,3.2418244628882067,17,3.4705882352941178,36.37938858923101,1,36.0,39.09185464910781,12,30.25,57.000000000000014,7,57.0,2,3.631000000000001,45444,1865,0,0.0,18650.000000000004,False,-0.21637669547301552,15,18.458000000000006,361.0,1755,0,0.0,17550.000000000004,False,-0.8692840382304127,0,0.263,118705,4,514,1.0,18711.973032716294,False,0.29718792686896683,0,0.2,117106,0,639,1.0,23246.42930851862,False,0.3039567133390664,8,6.103000000000001,133898,0,1,0.1,39.09185464910781,False,-0.069584140347769,0,16.472000000000005,-140374,924,0,0.0,33614.555056449455,True,-1.8585016811417483,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,7,16.263000000000005,139684,2775,0,0.0,108479.89665127418,False,-0.09121436854163735,0.2625,768907,0.0,0.1,6,0,0,7,10,9.88888888888889,5,12,22,185.0,53.0,12,10,22,410,1.5965249879518524,397.0076043920126
181,22,0,0,0,10.000000000000002,20,10.0,3.311315058051097,7,4.571428571428571,36.36092391158201,1,36.0,39.983406987784164,3,58.0,57.000000000000014,10,57.0,1,3.639000000000001,45351,1873,0,0.0,18730.000000000004,False,-0.2171350082985177,6,18.503000000000004,117.0,1767,0,0.0,17670.000000000004,False,-0.8719166714359298,0,0.263,118711,0,522,0.9,18980.40228184581,False,0.29860822451857644,0,0.2,117104,0,641,0.2,23307.35222732407,False,0.3042450123950288,2,6.115000000000001,133942,0,1,0.1,39.983406987784164,False,-0.06927534544896655,0,16.47200000000001,-140374,924,0,0.0,33597.49369430178,True,-1.8585609495588162,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,10,16.356,139334,2778,0,0.0,111073.9046120644,False,-0.08677642460666855,0.15000000000000002,768268,0.0,0.1,6,0,0,5,6,5.666666666666666,8,13,20,198.0,38.0,13,9,20,236,1.4786216230131686,398.48622601502575
182,20,0,0,0,10.000000000000002,20,10.0,3.4204810266978343,2,10.0,36.32569816081142,2,36.0,37.915559288857494,7,21.0,57.000000000000014,9,57.0,2,3.6580000000000017,45194,1886,0,0.0,18860.000000000004,False,-0.21845132490127625,0,18.497000000000007,47.0,1774,0,0.0,17740.000000000004,False,-0.8724174440565444,0,0.263,118737,0,522,0.1,18962.014439943563,False,0.29877846093040844,0,0.2,117130,0,641,0.1,23284.77252108012,False,0.3043940181574529,6,6.173000000000001,133735,0,2,0.2,75.83111857771499,False,-0.07058898543566193,0,16.47200000000001,-140374,924,0,0.0,33564.94510058975,True,-1.858674018117493,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,9,16.436000000000003,139040,2785,0,0.0,105594.83261946813,False,-0.10099248172467969,0.05,767592,0.0,0.1,7,0,0,1,5,4.857142857142858,8,9,22,147.0,56.0,9,11,22,272,1.2313319090171717,399.7175579240429
183,22,0,0,0,10.000000000000002,20,10.0,3.542080346889114,14,4.5,36.308946591243355,1,36.0,38.9059859732877,3,58.0,57.000000000000014,11,57.0,1,3.6660000000000013,45031,1901,0,0.0,19010.000000000004,False,-0.2197104103473931,13,18.627000000000006,-311.0,1779,0,0.0,17790.000000000004,False,-0.8771819378469639,0,0.263,118770,0,524,0.3,19025.888013811516,False,0.29943623515432993,0,0.2,117070,1,651,1.0,23640.666311246314,False,0.30558875585607215,1,6.177000000000001,133826,0,1,0.1,38.9059859732877,False,-0.07008501877271608,0,16.472,-140374,924,0,0.0,33549.46665030886,True,-1.8587277877543413,0,0.2,213709,0,4,0.0,228.00000000000006,False,0.002038540124093201,11,16.537000000000003,138640,2788,0,0.0,108469.8888935261,False,-0.0961303145127043,0.17500000000000002,766735,0.0,0.1,5,0,0,4,10,8.393333333333334,9,13,22,191.0,35.0,13,9,22,186,1.508149187953677,401.2257071119966
184,22,0,0,0,10.000000000000002,20,10.0,3.5101553538765278,7,3.0,36.27725742120519,2,36.0,37.90123384985222,10,32.4,57.00000000000002,12,57.0,1,3.6750000000000007,44938,1909,0,0.0,19090.000000000004,False,-0.22046872317289531,6,18.674000000000003,-4354.0,1791,0,0.0,17910.000000000004,False,-0.9341698620729125,0,0.263,118842,0,522,0.0,18936.72837386911,False,0.2997139866183278,0,0.2,117049,0,659,0.8,23906.71264057422,False,0.30672348939736954,9,6.266000000000002,133634,0,2,0.2,75.80246769970444,False,-0.07129080034564803,0,16.472,-140374,924,0,0.0,33520.185857193595,True,-1.8588295045014225,0,0.2,213709,0,4,0.0,228.00000000000009,False,0.002038540124093201,12,16.646,138062,2798,0,0.0,106047.6523118865,False,-0.10451465801290025,0.125,761880,0.0,0.1,4,0,0,6,11,91.275,9,15,19,248.0,21.0,15,7,19,152,1.245838436007034,402.47154554800363
185,19,0,0,0,10.000000000000002,20,10.0,3.6113883235483675,15,4.333333333333333,36.2367793324364,3,36.0,37.90123384985222,0,,57.00000000000002,7,57.0,2,3.6940000000000013,44771,1923,0,0.0,19230.000000000004,False,-0.22185657872145595,13,18.798000000000005,-23308.0,1797,0,0.0,17970.000000000004,False,-1.2049304641446803,0,0.263,118844,0,529,0.8,19169.256266858854,False,0.30091193587477394,0,0.2,117090,0,664,0.7,24061.22147673777,False,0.30792134213618927,0,6.2570000000000014,133526,0,5,0.3,189.5061692492611,False,-0.0716461611678724,0,16.472000000000005,-140374,924,0,0.0,33482.78410317123,True,-1.8589594321553389,0,0.2,213709,0,4,0.0,228.00000000000009,False,0.002038540124093201,7,16.704,137953,2798,0,0.0,106047.6523118865,False,-0.1050254646187075,0.225,742585,0.0,0.1,6,0,0,2,10,649.1999999999999,6,8,20,139.0,45.0,8,11,20,248,1.1178042270475999,403.58934977505123
186,20,0,0,0,10.000000000000002,20,10.0,3.7022759775041387,10,4.7,36.224632961560374,1,36.0,35.42583949368529,10,21.0,57.00000000000002,10,57.0,3,3.7220000000000013,44579,1938,0,0.0,19380.000000000004,False,-0.22353059005322498,7,18.855000000000004,-55648.0,1802,0,0.0,18020.000000000004,False,-1.6672866708636183,0,0.263,118811,0,536,0.7,19416.40326739636,False,0.301829396018093,0,0.2,117112,0,666,0.3,24125.60555239921,False,0.30847027791373355,5,6.307000000000002,133465,0,1,0.1,35.42583949368529,False,-0.07260521965256858,0,16.472000000000005,-140374,924,0,0.0,33471.56085648179,True,-1.8589984199020315,0,0.2,213709,0,4,0.0,228.00000000000009,False,0.002038540124093201,10,16.797000000000004,137563,2808,0,0.0,99475.75729826829,False,-0.12225205424328392,0.1375,709591,0.0,0.1,5,0,0,3,11,513.94,6,9,21,144.0,50.0,9,11,21,186,1.1324713900103234,404.72182116506156
187,21,0,0,1,10.000000000000002,10,10.0,3.7601605474841735,1,10.0,36.20164608200865,2,36.0,36.52317563441544,3,59.0,57.00000000000003,7,57.0,1,3.7290000000000014,44466,1948,0,0.0,19480.000000000004,False,-0.22443198077033136,0,18.848000000000006,-72612.88888888889,1802,0,0.0,18020.000000000004,True,-1.910016724215774,0,0.263,118837,0,536,0.1,19404.082299956637,False,0.30203035949411805,0,0.2,117148,0,665,0.0,24074.09464453575,False,0.30857404957626333,2,6.322000000000002,133476,0,2,0.2,73.04635126883088,False,-0.07239810762205738,0,16.472000000000005,-140374,924,0,0.0,33450.32097977599,True,-1.8590722038039367,0,0.2,213709,0,4,0.0,228.0000000000001,False,0.002038540124093201,7,16.857000000000003,137276,2811,0,0.0,102666.6467083418,False,-0.11612029095276731,0.037500000000000006,764912,0.0,0.2,4,0,0,3,8,2824.6388888888887,7,10,20,167.0,66.0,10,11,20,172,1.1766526299761608,405.8984737950377
