index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
159,22,0,0,0,10.000000000000002,20,10.0,32.921470165625756,22,34.0,55.31308599573832,0,,15.583254051132714,0,,49.000000000000014,20,49.0,0,3.9620000000000015,95434,40,34,1.0,1519.3299856312758,False,0.6318116506270783,0,7.229000000000003,89044,7,10,1.0,399.21470165625755,False,0.5139121503473871,0,0.2,55067,907,958,1.0,82849.70982413986,False,0.11085105179500974,0,2.8190000000000004,4126.0,1833,0,0.0,60345.05481359201,False,-0.6051422653282065,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,14.071000000000002,99819,853,0,0.0,13292.515705616206,False,-0.26634882299931706,9,14.429000000000004,98505,880,0,0.0,13713.263564996789,False,-0.2739539007662893,0.375,550645,0.0,0.1,13,0,0,8,11,11.0,6,14,21,161.0,69.0,14,8,21,948,1.5546522801741958,338.303623650223
160,21,0,0,0,10.000000000000002,20,10.0,33.56965557263013,42,37.333333333333336,55.31308599573832,0,,15.583254051132714,0,,49.000000000000014,20,49.0,0,3.9620000000000006,96412,41,14,1.0,879.9751780168219,False,0.6429793141360907,2,7.249000000000002,89382,6,10,1.0,395.6965557263013,False,0.5196160796258316,0,0.2,54619,911,968,1.0,84125.02347054073,False,0.11303445351035962,0,2.8190000000000004,3006.0,1861,0,0.0,62473.12902066467,False,-0.6057865315458557,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,14.180000000000001,99560,853,0,0.0,13292.515705616206,False,-0.2681335897737129,8,14.500000000000002,98371,880,0,0.0,13713.263564996789,False,-0.2748772936148184,0.375,550000,0.0,0.1,13,0,0,5,13,12.166666666666668,6,11,16,144.0,75.0,11,10,16,1288,1.672017665579915,339.97564131580293
161,16,0,0,0,10.000000000000002,20,10.0,33.469173117582066,21,32.23809523809524,55.31308599573832,0,,15.583254051132714,0,,49.000000000000014,20,49.0,2,3.9820000000000015,96872,42,10,1.0,754.6917311758207,False,0.6497200268976218,0,7.247000000000002,89347,5,15,1.0,552.037596763731,False,0.5203484164003098,0,0.2,54531,907,978,1.0,84452.73812147901,False,0.1139077519857649,0,2.8190000000000004,2417.0,1876,0,0.0,62788.16876858396,False,-0.6107538953951397,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,14.288000000000004,99305,853,0,0.0,13292.515705616206,False,-0.269890792582481,8,14.572000000000001,98238,880,0,0.0,13713.263564996789,False,-0.27579379547194055,0.375,549360,0.0,0.1,15,0,0,5,12,12.0,3,8,17,94.0,23.0,8,8,17,795,1.4044841332361102,341.38012544903904
162,17,0,0,0,10.000000000000002,20,10.0,33.145538888474064,21,29.285714285714285,55.31308599573832,0,,15.583254051132714,0,,49.000000000000014,20,49.0,5,4.030000000000001,97167,41,10,1.0,741.4553888847406,False,0.6546120832319864,0,7.247000000000002,89332,6,19,1.0,689.7652388810072,False,0.5212621523595057,0,0.2,54000,916,988,1.0,85010.64258563171,False,0.1110060819084748,0,2.8190000000000004,2333.0,1878,0,0.0,62247.32203255429,False,-0.614834152443766,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,14.386000000000001,99078,853,0,0.0,13292.515705616206,False,-0.27145504763185496,9,14.654000000000003,98084,880,0,0.0,13713.263564996789,False,-0.27685500814860836,0.375,548644,0.0,0.1,13,0,0,7,13,12.285714285714285,1,8,17,111.0,57.0,8,9,17,295,1.4798437356948853,342.8599691847339
163,17,0,0,0,10.000000000000002,20,10.0,33.64592154887785,12,43.833333333333336,55.31308599573832,0,,15.583254051132714,0,,49.00000000000002,20,49.0,0,4.025,97017,46,20,1.0,1132.9184309775571,False,0.6553878643486536,0,7.247000000000002,89808,1,17,1.0,581.9806663309234,False,0.5284227100233331,0,0.2,54000,906,998,1.0,85685.66474703018,False,0.11489163825236397,0,2.8190000000000004,1807.0,1890,0,0.0,63590.79172737914,False,-0.6131563972728369,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,8,14.455000000000002,98950,853,0,0.0,13292.515705616206,False,-0.27233709453194244,12,14.765000000000002,97856,880,0,0.0,13713.263564996789,False,-0.27842615418938926,0.375,548088,0.0,0.1,11,0,0,6,7,7.0,3,9,15,112.0,39.0,9,8,15,726,1.4755731103941798,344.3355422951281
164,15,0,0,0,10.000000000000002,20,10.0,32.98908206640878,44,29.545454545454547,55.31308599573832,0,,15.583254051132714,0,,49.000000000000014,20,49.0,0,4.025,97179,45,17,1.0,1010.8143951289492,False,0.6571003273603365,14,7.387000000000002,90332,2,10,1.0,349.89082066408776,False,0.5353431849621205,0,0.2,53404,924,1008,1.0,86237.50251306593,False,0.11120674230147436,0,2.8190000000000004,1103.0,1906,0,0.0,62877.19041857513,False,-0.6253687391721726,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,13,14.577,98655,853,0,0.0,13292.515705616206,False,-0.2743699369969879,7,14.823000000000004,97752,880,0,0.0,13713.263564996789,False,-0.27914281729571033,0.375,547075,0.0,0.1,14,0,0,10,12,11.692307692307693,1,11,18,115.0,27.0,11,4,18,1024,1.4349773917347193,345.7705196868628
165,18,0,0,0,10.000000000000002,20,10.0,32.419248967922435,14,22.357142857142858,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,4.025,97157,46,25,1.0,1270.481224198061,False,0.658929593582572,2,7.393000000000001,90415,1,10,1.0,334.19248967922437,False,0.5366180299044873,0,0.2,53179,926,1018,1.0,86328.94608795778,False,0.10914282311201413,0,2.8190000000000004,1015.0,1908,0,0.0,61855.927030796,False,-0.6322604156499545,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,8,14.644000000000004,98530,853,0,0.0,13292.515705616206,False,-0.27523131092285463,12,14.936000000000002,97493,880,0,0.0,13713.263564996789,False,-0.2809275840701062,0.375,546439,0.0,0.1,14,0,0,5,12,11.4,3,8,16,112.0,90.0,8,10,16,453,1.3854074543341994,347.155927141197
166,16,0,0,0,10.000000000000002,20,10.0,31.78363380207004,35,27.514285714285716,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,4,4.065,97803,48,10,1.0,797.8363380207005,False,0.6658792883511229,0,7.391000000000002,90428,0,13,0.9,413.1872394269105,False,0.5375085857217842,0,0.2,52336,948,1028,1.0,86992.7372479814,False,0.10325879400884953,0,2.8190000000000004,895.0,1911,0,0.0,60738.52419575585,False,-0.640073885338085,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,14,14.776000000000002,98194,853,0,0.0,13292.515705616206,False,-0.27754668403558436,6,14.984000000000004,97410,880,0,0.0,13713.263564996789,False,-0.2814995363568817,0.3625,545716,0.0,0.1,17,0,0,4,13,12.8,4,8,22,88.0,39.0,8,8,22,1103,1.41678564902395,348.572712790221
167,22,0,0,0,10.0,20,10.0,31.074475895038635,32,25.6875,55.31308599573832,0,,15.583254051132714,0,,49.000000000000014,20,49.0,17,4.231000000000001,97918,52,10,1.0,830.7447589503863,False,0.6681092534135471,0,7.391000000000003,90428,0,14,0.6,435.0426625305409,False,0.5376939614118184,0,0.2,51514,970,1038,1.0,87557.22488176385,False,0.09704491487609143,0,2.8190000000000004,895.0,1911,0,0.0,59383.32343541883,False,-0.6478746794641054,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,14.882,97933,853,0,0.0,13292.515705616206,False,-0.27934523279279405,8,15.058000000000003,97279,880,0,0.0,13713.263564996789,False,-0.28240225623119003,0.325,544617,0.0,0.1,12,0,0,9,13,12.285714285714285,5,14,23,190.0,69.0,14,8,23,260,1.5792487766593695,350.15196156688035
168,23,0,0,0,10.0,20,10.0,32.30289793191857,26,44.0,55.31308599573832,0,,15.583254051132714,0,,49.000000000000014,20,49.0,16,4.374000000000001,98440,53,10,1.0,853.0289793191857,False,0.6771533781685795,0,7.391000000000001,90338,0,23,0.9,742.9666524341271,False,0.5387790009366921,0,0.2,51514,960,1048,1.0,88978.8961381756,False,0.10522832585897099,0,2.8190000000000004,-742.0,1937,0,0.0,62570.713294126275,False,-0.6483732239611442,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,14.980000000000002,97720,853,0,0.0,13292.515705616206,False,-0.28081301396247094,9,15.140000000000002,97125,880,0,0.0,13713.263564996789,False,-0.2834634689078578,0.3625,543045,0.0,0.1,9,0,0,12,12,13.407873376623376,2,14,17,154.0,57.0,14,9,17,200,1.3279849728569388,351.4799465397373
169,17,0,0,0,10.0,20,10.0,31.9456229918308,19,27.31578947368421,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,4.358000000000001,98310,56,20,1.0,1198.912459836616,False,0.6778818339567814,0,7.391000000000003,90787,0,11,0.7,351.4018529101388,False,0.5430745377606927,0,0.2,51038,968,1058,1.0,89444.60803958336,False,0.10242915878788075,0,2.8190000000000004,-1857.0,1938,0,0.0,61910.617358168085,False,-0.6650091675502338,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,6,15.029000000000003,97632,853,0,0.0,13292.515705616206,False,-0.2814194212062811,14,15.271,96802,880,0,0.0,13713.263564996789,False,-0.28568925913229737,0.3375,541362,0.0,0.1,10,0,0,4,11,29.627906976744185,3,7,19,81.0,45.0,7,10,19,676,1.2207297878339887,352.7006763275713
170,19,0,0,0,10.0,20,10.0,32.2775313292711,10,40.2,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,4.358000000000001,98200,57,30,1.0,1538.3259398781329,False,0.6788946881192057,0,7.391000000000001,91099,0,10,0.9,322.77531329271096,False,0.548124440730909,0,0.2,51005,959,1068,1.0,90028.5283882195,False,0.10541040712512524,0,2.8190000000000004,-5223.0,1947,0,0.0,62844.35349809083,False,-0.6983850805400986,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,14,15.163000000000004,97322,853,0,0.0,13292.515705616206,False,-0.28355562854243055,6,15.317000000000002,96717,880,0,0.0,13713.263564996789,False,-0.2862749934018868,0.3625,537770,0.0,0.1,10,0,0,5,11,16.43360433604336,2,7,18,65.0,51.0,7,12,18,233,1.2238173009827733,353.92449362855405
171,18,0,0,0,10.0,20,10.0,31.91900886251324,34,29.558823529411764,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,4.358000000000001,98160,57,35,1.0,1687.1653101879635,False,0.6794785773311504,19,7.581000000000003,91326,0,10,1.0,319.19008862513243,False,0.5519448174576763,0,0.2,50533,970,1078,1.0,90588.94530004375,False,0.10320242968838134,0,2.8190000000000004,-13581.0,1960,0,0.0,62561.25737052595,False,-0.7962351209921028,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,8,15.229000000000001,97203,853,0,0.0,13292.515705616206,False,-0.28437565651985564,12,15.431000000000004,96474,880,0,0.0,13713.263564996789,False,-0.28794950431377164,0.375,528765,0.0,0.1,11,0,0,3,11,21.812382739212005,4,7,18,80.0,62.0,7,11,18,260,1.0756222512573004,355.00011587981135
172,18,0,0,0,10.0,20,10.0,32.178374619363424,27,34.407407407407405,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,4.358000000000001,98527,57,29,1.0,1503.1728639615394,False,0.6841436908510877,1,7.572000000000001,91662,0,10,1.0,321.7837461936342,False,0.557666658859299,0,0.2,50473,965,1088,1.0,91232.769071049,False,0.10621765925105625,0,2.8190000000000004,-74121.0,1982,0,0.0,63777.53849557831,False,-1.4861935548186322,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,13,15.351,96905,853,0,0.0,13292.515705616206,False,-0.28642917195912193,7,15.489000000000003,96373,880,0,0.0,13713.263564996789,False,-0.28864549444587195,0.375,468469,0.0,0.1,11,0,0,3,14,127.61653211653211,3,6,14,77.0,66.0,6,12,14,260,0.9995211539790034,355.99963703379035
173,14,0,0,1,10.0,20,10.0,31.303944563953316,16,18.5625,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,4.358000000000001,98557,55,34,1.0,1614.3341151744128,False,0.6855954648524524,1,7.581000000000003,91703,2,10,1.0,333.03944563953314,False,0.5584576451308718,0,0.2,50176,971,1098,1.0,91129.89859491934,False,0.10220633983928347,0,2.8190000000000004,-110330.55555555556,1982,0,0.0,62044.418125755474,True,-1.9130279462219566,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,15.438000000000004,96713,853,0,0.0,13292.515705616206,False,-0.28775224230925317,10,15.582,96191,880,0,0.0,13713.263564996789,False,-0.28989965488193387,0.375,541990,0.0,0.2,11,0,0,1,14,2760.958691566831,3,4,10,67.0,30.0,4,10,10,442,0.8441053619608283,356.8437423957512
174,10,0,0,0,10.0,20,10.0,30.250281415814836,25,20.8,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,4.358000000000001,98829,53,33,1.0,1528.2592867218896,False,0.6894795440696354,4,7.620000000000002,91647,4,10,1.0,342.50281415814834,False,0.5575879388467841,0,0.2,49656,986,1108,1.0,91113.67675927149,False,0.09612652544392593,0,2.8190000000000004,-110330.55555555556,1982,0,0.0,59956.05776614501,True,-1.9250489468759204,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,9,15.517999999999999,96564,853,0,0.0,13292.515705616206,False,-0.2887790000288863,11,15.682000000000006,95981,880,0,0.0,13713.263564996789,False,-0.29134676307739,0.375,541327,0.0,0.2,12,0,0,1,14,2601.881620694121,1,2,6,44.0,21.0,3,7,6,672,0.4762576315551996,357.3200000273064
175,6,0,0,0,10.0,20,10.0,29.852328468991168,5,12.0,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,4.358000000000001,98769,49,43,1.0,1773.6501241666201,False,0.6905430976281755,0,7.616000000000003,91567,8,15,1.0,527.7849270348675,False,0.5578023794045265,0,0.2,49596,981,1118,1.0,91125.16437131577,False,0.09550190743651364,0,2.8190000000000004,-110330.55555555556,1982,0,0.0,59167.31502554049,True,-1.929589100569694,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,15.629000000000003,96310,853,0,0.0,13292.515705616206,False,-0.2905293118462475,8,15.751000000000001,95866,880,0,0.0,13713.263564996789,False,-0.2921392270891873,0.375,540758,0.0,0.2,11,0,0,2,10,207.3712979526933,0,2,2,36.0,12.0,2,4,2,260,0.4987931549549103,357.8187931822613
176,2,0,0,0,10.0,0,,29.430031635168447,5,12.0,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,4.358000000000001,98769,39,53,1.0,1949.7916766639278,False,0.6920371140872953,0,7.6160000000000005,91627,0,18,0.8,529.7405694330321,False,0.5588367959544099,0,0.2,49536,976,1128,1.0,91116.87187911723,False,0.09476343137536819,0,2.8190000000000004,-110330.55555555556,1982,0,0.0,58330.32270090386,True,-1.9344069880743657,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,15.727,96094,853,0,0.0,13292.515705616206,False,-0.2920177659901452,9,15.833000000000004,95709,880,0,0.0,13713.263564996789,False,-0.29322111274007595,0.35,540385,0.0,0.2,1,0,0,0,11,11.0,0,0,0,0.0,6.0,0,2,0,60,0.24738783203065395,358.06618101429194
177,0,0,0,0,10.0,0,,29.430031635168447,0,,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,4.358000000000001,98769,29,63,1.0,2144.0919930156124,False,0.6936851515124566,0,7.616000000000003,91627,0,18,0.0,529.7405694330321,False,0.5588367959544099,0,0.2,49536,966,1138,1.0,91375.70242272293,False,0.09625330936487884,0,2.8190000000000004,-110330.55555555556,1982,0,0.0,58330.32270090386,True,-1.9344069880743657,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,6,15.776000000000003,96006,853,0,0.0,13292.515705616206,False,-0.2926241732339553,14,15.964000000000004,95376,880,0,0.0,13713.263564996789,False,-0.29551581287858486,0.25,539964,0.0,0.2,0,0,0,0,14,932.7579331676554,0,0,0,0.0,0.0,0,0,0,0,0.24356221314519644,358.30974322743714
178,0,0,0,0,10.0,0,,29.430031635168447,0,,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,4.358000000000001,98769,19,73,1.0,2338.3923093672965,False,0.6953331889376182,0,7.6160000000000005,91627,0,18,0.0,529.7405694330321,False,0.5588367959544099,0,0.2,49536,956,1148,1.0,91634.53296632862,False,0.09774318735438915,0,2.8190000000000004,-110330.55555555556,1982,0,0.0,58330.32270090386,True,-1.9344069880743657,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,7,15.840000000000002,95900,853,0,0.0,13292.515705616206,False,-0.2933546183230903,13,16.080000000000002,95083,880,0,0.0,13713.263564996789,False,-0.29753487336081647,0.25,539565,0.0,0.2,0,0,0,0,15,3129.8590910723265,0,0,0,0.0,0.0,0,0,0,0,0.24100783094763756,358.5507510583848
179,0,0,0,0,10.0,0,,29.430031635168447,0,,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,4.358000000000001,98769,9,83,1.0,2532.692625718981,False,0.6969812263627795,0,7.616000000000003,91627,0,18,0.0,529.7405694330321,False,0.5588367959544099,0,0.2,49536,946,1158,1.0,91893.36350993432,False,0.0992330653438998,0,2.8190000000000004,-110330.55555555556,1982,0,0.0,58330.32270090386,True,-1.9344069880743657,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,15.933000000000002,95715,853,0,0.0,13292.515705616206,False,-0.294629451733373,10,16.167000000000005,94904,880,0,0.0,13713.263564996789,False,-0.29876836082265756,0.25,539201,0.0,0.2,0,0,0,0,12,5313.598124098125,0,0,0,0.0,0.0,0,0,0,0,0.23595145344734192,358.7867025118321
