index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
160,23,0,0,0,10.000000000000002,20,10.0,19.670668258660417,20,20.0,31.10231795164518,47,31.0,16.577972194746298,26,16.53846153846154,39.99999999999999,8,40.0,0,1.3070000000000002,62953,9,30,1.0,680.1200477598125,False,0.29507816385414776,0,1.7300000000000002,62511,78,56,1.0,1881.5574224849834,False,0.2983258043714702,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,12,9.545000000000003,40945,1764,10,1.0,35010.08198779343,False,-0.15329063341788282,10,16.536000000000005,23314,1302,0,0.0,40495.217973042025,False,-0.6336928802606687,16,17.784000000000002,18212,1301,0,0.0,40464.115655090376,False,-0.6767260801074227,0,1.451,157425,0,86,0.8,3439.9999999999995,False,0.11170487726504325,8,14.122,74305,2931,0,0.0,48590.0365028014,False,-0.31123113394385976,0.475,509028,0.0,0.0,6,0,0,7,8,7.25531914893617,5,12,25,201.0,33.0,12,11,25,600,1.3507976392284036,298.47368188295513
161,25,0,0,0,10.000000000000002,20,10.0,19.70029884645501,34,19.88235294117647,31.152431215891472,16,32.0,16.6179172316959,16,17.0,39.99999999999999,10,40.0,0,1.3070000000000004,63173,9,24,1.0,562.8071723149202,False,0.29837951354881037,0,1.7300000000000002,62767,78,48,1.0,1725.6143446298406,False,0.30196855402510475,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,6,9.593,40626,1788,10,1.0,35535.65864962047,False,-0.15410491764963735,10,16.626,22902,1307,0,0.0,40716.22759917015,False,-0.6362281363292852,6,17.828000000000003,17734,1312,0,0.0,40871.98975524961,False,-0.679030660037968,0,1.451,157357,0,90,0.4,3599.9999999999995,False,0.11178870307501013,10,14.214000000000002,74003,2943,0,0.0,48906.53041288103,False,-0.3122353185629426,0.425,507925,0.0,0.0,7,0,0,11,7,6.090909090909091,4,15,24,240.0,30.0,15,10,24,876,1.4106930885463953,299.88437497150153
162,24,0,0,0,10.000000000000002,20,10.0,19.70029884645501,0,,31.152431215891472,0,,16.590737100013722,7,16.0,39.99999999999999,11,40.0,0,1.3070000000000002,63063,10,34,1.0,769.8101607794703,False,0.29824654363213565,0,1.7300000000000002,62677,77,58,1.0,1912.6173330943907,False,0.30204020024855116,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,40626,1778,20,1.0,35650.17997331484,False,-0.15327543767155205,0,16.616000000000003,22902,1307,0,0.0,40716.22759917015,False,-0.6362281363292852,7,17.892000000000003,17580,1312,0,0.0,40871.98975524961,False,-0.6803256373758646,0,1.451,157357,0,90,0.0,3599.9999999999995,False,0.11178870307501013,11,14.314000000000004,73731,2950,0,0.0,48942.67444504048,False,-0.3140091284733907,0.375,507299,0.0,0.0,5,0,0,10,4,4.0,4,14,30,222.0,30.0,14,10,30,200,1.4470201143994927,301.331395085901
163,30,0,0,0,10.000000000000002,20,10.0,19.655333006734672,15,19.0,31.184063042037515,10,32.0,16.57081008081172,5,16.0,39.99999999999999,11,40.0,0,1.3070000000000004,62973,9,44,1.0,954.8346522963255,False,0.2982979482351482,0,1.7300000000000002,62852,78,53,1.0,1821.7326493569376,False,0.3046911590415467,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,40661,1783,20,1.0,35669.14001184867,False,-0.15263109853510923,0,16.616000000000007,22902,1307,0,0.0,40757.57039594303,False,-0.6360543117029666,5,17.935000000000006,17150,1322,0,0.0,41225.3313415736,False,-0.68245586842705,0,1.4510000000000003,157357,0,90,0.0,3599.9999999999995,False,0.11178870307501013,11,14.413000000000004,73485,2955,0,0.0,48966.74378879864,False,-0.31564348956788274,0.375,506743,0.0,0.0,7,0,0,16,4,4.0,4,20,22,315.0,30.0,20,10,22,805,1.5050473809242249,302.83644246682525
164,22,0,0,0,10.000000000000002,20,10.0,19.608988863067033,16,19.0,31.106089712951846,17,30.0,16.583304452743374,4,17.0,39.999999999999986,11,40.0,0,1.3070000000000002,63167,10,38,1.0,845.1415767965473,False,0.30114525266815917,0,1.7300000000000002,62762,77,63,1.0,2005.3662983732233,False,0.30472833420336,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,40867,1789,13,1.0,35484.8602422953,False,-0.15098171686829806,4,16.656000000000006,22818,1307,0,0.0,40655.65925482806,False,-0.6371891455048811,0,17.930000000000007,16640,1339,0,0.0,41651.05412564252,False,-0.6849544902681506,0,1.4510000000000003,157289,0,94,0.4,3759.9999999999986,False,0.11187252888497702,11,14.512,73329,2955,0,0.0,49003.664657856665,False,-0.316604270024391,0.425,506235,0.0,0.0,7,0,0,11,4,4.0,1,12,13,188.0,30.0,12,10,13,1014,0.8552960706874728,303.6917385375127
165,13,0,0,0,10.000000000000002,20,10.0,19.5698119750595,14,19.0,31.106089712951846,0,,16.43859785631898,18,15.444444444444445,39.99999999999999,10,40.0,0,1.3070000000000004,63067,10,48,1.0,1039.3509748028562,False,0.3010860101367128,0,1.7300000000000002,62928,77,59,1.0,1924.6189065285107,False,0.3072988511471652,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,40601,1793,23,1.0,35804.11293467958,False,-0.1525226493895615,14,16.792000000000005,22496,1307,0,0.0,40655.65925482806,False,-0.6398968253932104,4,17.970000000000002,16556,1339,0,0.0,41651.05412564252,False,-0.6856608415433669,0,1.451,157221,0,98,0.4,3919.999999999999,False,0.1119563546949439,10,14.601,72991,2969,0,0.0,48806.19703541106,False,-0.3196550671465308,0.425,505223,0.0,0.0,5,0,0,4,4,4.0,1,5,11,90.0,24.0,5,8,11,466,0.6837980877608061,304.3755366252735
166,11,0,0,0,10.000000000000002,0,,19.38018572613638,3,7.0,31.13584482184449,8,32.0,16.483186995669268,11,17.0,39.99999999999999,11,40.0,0,1.3070000000000002,63088,0,55,1.0,1065.9102149375008,False,0.3017874264910122,0,1.7300000000000002,62928,67,69,1.0,2007.2328151034103,False,0.308144058101811,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,40836,1786,25,1.0,35391.40782742568,False,-0.152107661465511,11,16.888000000000005,22216,1307,0,0.0,40694.549182150746,False,-0.6420878180382323,0,17.966000000000005,16300,1347,0,0.0,41939.982975024526,False,-0.6865987379225514,0,1.451,157153,0,102,0.4,4079.999999999999,False,0.1120401805049108,11,14.701,72714,2976,0,0.0,49053.96449911174,False,-0.3207246584129268,0.425,504598,0.0,0.0,2,0,0,3,5,5.0,1,4,8,72.0,21.0,4,7,8,277,0.6102879894897342,304.98582461476326
167,8,0,0,0,10.000000000000002,0,,19.4424862227345,20,20.0,31.15916841096251,6,32.0,16.517990123384312,9,17.0,39.99999999999999,14,40.0,0,1.3070000000000004,63288,0,45,0.0,874.9118800230526,False,0.30392568219044697,0,1.7300000000000002,63128,57,69,1.0,1911.5315493686808,False,0.31125727972426626,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,40628,1796,29,1.0,35822.321139949076,False,-0.1519996440784775,5,16.927000000000003,22015,1310,0,0.0,40818.51061836089,False,-0.6432568233602102,4,18.006,16120,1350,0,0.0,42064.87735479939,False,-0.6875872328907452,0,1.4510000000000003,157085,0,106,0.4,4239.999999999999,False,0.11212400631487768,14,14.830000000000002,72387,2981,0,0.0,49240.12855780863,False,-0.3223586886925666,0.3,504014,0.0,0.0,6,0,0,2,5,5.0,0,2,8,36.0,18.0,2,6,8,592,0.5395409753546119,305.5253655901179
168,8,0,0,0,10.000000000000002,0,,19.4424862227345,0,,31.15916841096251,0,,16.517990123384312,0,,39.99999999999999,12,40.0,0,1.3070000000000002,63288,0,45,0.0,874.9118800230526,False,0.30392568219044697,0,1.7300000000000002,63128,47,79,1.0,2005.9564115960256,False,0.3122233222662877,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,40628,1786,39,1.0,35939.48796183136,False,-0.15115100271011012,0,16.922000000000004,22015,1310,0,0.0,40818.51061836089,False,-0.6432568233602102,0,18.002000000000006,16120,1350,0,0.0,42064.87735479939,False,-0.6875872328907452,0,1.451,157085,0,106,0.0,4239.999999999999,False,0.11212400631487768,12,14.936000000000002,72195,2981,0,0.0,49240.12855780863,False,-0.3236999016520368,0.25,503822,0.0,0.0,0,0,0,2,3,3.0,0,2,4,36.0,18.0,2,6,4,0,0.539666966535151,306.065032556653
169,4,0,0,0,10.000000000000002,0,,19.4424862227345,0,,31.117952211564216,36,30.88888888888889,16.517990123384312,0,,39.99999999999999,8,40.0,0,1.3070000000000004,63288,0,45,0.0,874.9118800230526,False,0.30392568219044697,0,1.7300000000000002,63128,37,89,1.0,2100.381273823371,False,0.3131893648083091,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.587000000000002,41740,1776,13,1.0,34934.38891032681,False,-0.14232248152793767,0,16.922000000000004,21159,1338,0,0.0,41635.82005907292,False,-0.6470185246547164,0,18.002000000000002,15864,1358,0,0.0,42258.1791033042,False,-0.6889271907261787,0,1.451,157085,0,106,0.0,4239.999999999999,False,0.11212400631487768,8,15.004000000000003,72101,2981,0,0.0,49240.12855780863,False,-0.32435653716344415,0.25,503728,0.0,0.0,3,0,0,0,2,2.0,0,0,0,0.0,12.0,0,4,0,1112,0.28173159901052713,306.34676415566355
