index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
160,1,0,0,0,10.0,13,10.0,2.366081946502778,0,,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.329000000000002,23479,1644,0,0.0,16440.0,False,-0.38212190320254175,0,1.7030000000000003,74652,0,151,0.0,3150.4768195092606,False,0.16864547518289405,0,14.042000000000002,23807,297,0,0.0,702.726338111325,False,-0.6296263331280656,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,162635,0,151,0.0,5889.000000000001,False,0.3192849801206307,16,14.418000000000005,57260,2678,0,0.0,34930.3568257442,False,-0.40461346050123015,0.0,393401,0.0,0.2,4,0,0,1,4,4.0,0,1,1,9.0,0.0,1,0,1,286,0.5569849190069363,303.694424800924
161,1,0,0,0,10.0,8,10.0,3.0497886123902442,5,7.0,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,6.379000000000001,23339,1652,0,0.0,16520.0,False,-0.38407110695280977,0,1.7030000000000003,74617,0,156,0.5,3254.7972439963223,False,0.1689085596761795,0,14.042000000000002,23807,297,0,0.0,905.7872178799025,False,-0.6280697623845961,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,162908,0,144,0.0,5616.000000000001,False,0.320372568860701,13,14.532,57064,2678,0,0.0,34930.3568257442,False,-0.406175126384408,0.0625,393303,0.0,0.2,4,0,0,0,4,4.0,1,1,1,14.0,0.0,1,0,1,353,0.5584081709966995,304.2528329719207
162,1,0,0,0,10.000000000000002,9,10.0,2.8121277091020276,4,1.0,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,6.414000000000002,23177,1661,0,0.0,16610.000000000004,False,-0.38635167534062337,0,1.703,74613,0,160,0.4,3338.2535835859717,False,0.16948697306012817,0,14.042000000000002,23807,297,0,0.0,835.2019296033022,False,-0.628610836543124,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,163220,0,136,0.0,5304.000000000001,False,0.3216155274207813,12,14.639000000000003,56897,2678,0,0.0,34930.3568257442,False,-0.4075057294583401,0.05,393282,0.0,0.2,4,0,0,0,4,4.0,1,1,1,16.0,0.0,1,0,1,402,0.5553342209896073,304.80816719291033
163,1,0,0,0,10.000000000000002,9,10.0,2.719444047740887,4,2.0,20.864084897412322,0,,13.043449150763331,0,,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,6.450000000000001,23019,1670,0,0.0,16700.000000000004,False,-0.3885542755784262,0,1.703,74605,0,164,0.4,3421.709923175621,False,0.170004062145857,0,14.042000000000005,23807,297,0,0.0,807.6748821790435,False,-0.6288218461512944,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,163532,0,128,0.0,4992.0,False,0.32285848598086164,12,14.747000000000003,56721,2678,0,0.0,34930.3568257442,False,-0.4089080416799692,0.05,393252,0.0,0.2,4,0,0,0,4,4.0,1,1,1,18.0,0.0,1,0,1,402,0.5571023319498636,305.3652695248602
164,1,0,0,0,10.0,13,10.0,2.719444047740887,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.4460000000000015,22889,1683,0,0.0,16830.0,False,-0.3898212580161004,0,1.703,74605,0,164,0.0,3421.709923175621,False,0.170004062145857,0,14.042,23807,297,0,0.0,807.6748821790435,False,-0.6288218461512944,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.71400000000001,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,163688,0,124,0.0,4836.0,False,0.3234799652609018,16,14.895000000000001,56431,2678,0,0.0,34930.3568257442,False,-0.4112186697724262,0.0,392988,0.0,0.2,4,0,0,1,4,4.0,0,1,1,9.0,0.0,1,0,1,286,0.5496193779981695,305.91488890285837
165,1,0,0,0,10.0,13,10.0,2.621010077049478,5,2.0,20.864084897412322,0,,13.043449150763331,0,,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,6.496000000000001,22674,1696,0,0.0,16960.0,False,-0.39274506364150247,0,1.703,74595,0,169,0.5,3526.0303476626823,False,0.17065042350301782,0,14.042000000000002,23807,297,0,0.0,778.4399928836949,False,-0.6290459472849917,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,164039,0,115,0.0,4485.0,False,0.32487829364099213,11,14.989000000000003,56282,2678,0,0.0,34930.3568257442,False,-0.41240585455096446,0.0625,392965,0.0,0.2,5,0,0,0,4,4.0,1,1,1,11.0,0.0,1,0,1,481,0.5560178289888427,306.4709067318472
166,1,0,0,0,10.0,13,10.0,2.621010077049478,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.491000000000001,22544,1709,0,0.0,17090.0,False,-0.39401204607917667,0,1.703,74595,0,169,0.0,3526.0303476626823,False,0.17065042350301782,0,14.042000000000005,23807,297,0,0.0,778.4399928836949,False,-0.6290459472849917,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,164351,0,107,0.0,4173.0,False,0.32612125220107246,12,15.098000000000004,56101,2678,0,0.0,34930.3568257442,False,-0.4138480051879807,0.0,392966,0.0,0.2,5,0,0,0,3,3.0,1,1,1,9.0,0.0,1,0,1,442,0.5529910799814388,307.02389781182865
167,1,0,0,0,9.999999999999998,13,10.0,2.5280890248629304,2,1.0,20.864084897412322,0,,13.043449150763331,0,,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,2,6.511,22378,1722,0,0.0,17219.999999999996,False,-0.39598074186694737,0,1.7030000000000003,74593,0,171,0.2,3567.758517457507,False,0.17093963019499228,0,14.042000000000002,23807,297,0,0.0,750.8424403842903,False,-0.6292574973524439,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,164780,0,96,0.0,3744.0,False,0.32783032022118286,9,15.176000000000002,55993,2678,0,0.0,34930.3568257442,False,-0.414708514960344,0.025,393119,0.0,0.2,6,0,0,0,3,3.0,1,1,1,9.0,0.0,1,0,1,559,0.5575098019908182,307.58140761381947
168,1,0,0,0,10.0,11,10.0,2.318192711999119,5,1.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,6.559000000000002,22178,1733,0,0.0,17330.0,False,-0.398807087304836,0,1.7030000000000003,74588,0,176,0.5,3672.0789419445687,False,0.17166264692492816,0,14.042000000000002,23807,297,0,0.0,688.5032354637384,False,-0.6297353608516125,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,165248,0,84,0.0,3275.9999999999995,False,0.32969475806130333,8,15.247,55904,2678,0,0.0,34930.3568257442,False,-0.415417638754236,0.0625,393293,0.0,0.2,6,0,0,1,3,3.0,0,1,1,13.0,0.0,1,0,1,578,0.5600644780206494,308.1414720918401
169,1,0,0,0,10.0,4,10.0,2.279147807046531,1,1.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,6.564000000000003,22120,1737,0,0.0,17370.0,False,-0.3995477847299378,0,1.7030000000000003,74587,0,177,0.1,3692.943026841981,False,0.17180725027091517,0,14.042000000000002,23807,297,0,0.0,676.9068986928197,False,-0.6298242530034126,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,165716,0,72,0.0,2807.9999999999995,False,0.3315591959014238,8,15.319,55812,2678,0,0.0,34930.3568257442,False,-0.41615066559736025,0.0125,393610,0.0,0.2,4,0,0,0,3,3.0,1,1,1,17.0,0.0,1,0,1,508,0.5534556910279207,308.69492778286804
170,1,0,0,0,9.999999999999998,8,10.0,2.1303441403258523,4,1.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,6.603000000000001,21968,1745,0,0.0,17449.999999999996,False,-0.401730892930238,0,1.7030000000000003,74583,0,181,0.4,3776.3993664316304,False,0.17238566365486407,0,14.042000000000002,23807,297,0,0.0,632.7122096767781,False,-0.6301630290395329,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,166067,0,63,0.0,2456.9999999999995,False,0.3329575242815142,11,15.421000000000001,55654,2678,0,0.0,34930.3568257442,False,-0.4174095595235955,0.05,393647,0.0,0.2,4,0,0,0,4,4.0,1,1,1,11.0,0.0,1,0,1,431,0.5469845899497159,309.24191237281775
171,1,0,0,0,9.999999999999998,9,10.0,2.1303441403258523,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.599000000000001,21878,1754,0,0.0,17539.999999999996,False,-0.4026080346178586,0,1.7030000000000003,74583,0,181,0.0,3776.3993664316304,False,0.17238566365486407,0,14.042000000000002,23807,297,0,0.0,632.7122096767781,False,-0.6301630290395329,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,166535,0,51,0.0,1988.9999999999995,False,0.3348219621216347,8,15.490000000000002,55565,2678,0,0.0,34930.3568257442,False,-0.4181186833174874,0.0,393936,0.0,0.2,5,0,0,0,2,2.0,1,1,1,16.0,0.0,1,0,1,558,0.5488923970260657,309.7908047698438
172,1,0,0,0,9.999999999999998,10,10.0,2.1303441403258523,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.599000000000001,21778,1764,0,0.0,17639.999999999996,False,-0.4035826364929926,0,1.7030000000000003,74583,0,181,0.0,3776.3993664316304,False,0.17238566365486407,0,14.042,23807,297,0,0.0,632.7122096767781,False,-0.6301630290395329,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,166847,0,43,0.0,1676.9999999999998,False,0.33606492068171495,12,15.602000000000002,55392,2678,0,0.0,34930.3568257442,False,-0.4194970924898842,0.0,393975,0.0,0.2,4,0,0,0,3,3.0,1,1,1,12.0,0.0,1,0,1,412,0.5423575019813143,310.33316227182513
173,1,0,0,0,9.999999999999998,12,10.0,2.190375359933167,6,2.5,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,6,6.6590000000000025,21554,1776,0,0.0,17759.999999999996,False,-0.40677933064343214,0,1.7030000000000003,74568,0,187,0.6,3901.5838758161044,False,0.17311530405979206,0,14.042000000000002,23807,297,0,0.0,650.5414819001505,False,-0.6300263580886738,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,167081,0,37,0.0,1442.9999999999998,False,0.3369971396017752,14,15.730000000000002,55165,2678,0,0.0,34930.3568257442,False,-0.4213057565484626,0.075,393743,0.0,0.2,5,0,0,0,5,5.0,1,1,0,12.0,0.0,1,0,0,354,0.5237546719727106,310.85691694379784
174,0,0,0,0,9.999999999999998,11,10.0,2.1556216259581595,1,1.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,6.663000000000001,21426,1787,0,0.0,17869.999999999996,False,-0.4082022493811278,0,1.7030000000000003,74567,0,188,0.1,3922.4479607135167,False,0.17325990740577926,0,14.042000000000005,23807,297,0,0.0,640.2196229095733,False,-0.6301054806835392,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,167510,0,26,0.0,1013.9999999999998,False,0.33870620762188564,9,15.806000000000001,55057,2678,0,0.0,34930.3568257442,False,-0.4221662663208259,0.0125,393935,0.0,0.2,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,539,0.22812850202899426,311.08504544582684
175,0,0,0,0,9.999999999999998,12,10.0,2.2679927525541648,2,4.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,2,6.682000000000002,21276,1799,0,0.0,17989.999999999996,False,-0.409956532756369,0,1.7030000000000003,74559,0,190,0.2,3964.1761305083414,False,0.1734571276504234,0,14.042000000000002,23807,297,0,0.0,673.5938475085869,False,-0.6298496493207676,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,167939,0,15,0.0,584.9999999999999,False,0.3404152756419961,9,15.887,54950,2678,0,0.0,34930.3568257442,False,-0.42301880841011175,0.025,394099,0.0,0.2,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,549,0.22883723897393793,311.3138826848008
176,0,0,0,0,9.999999999999998,0,,2.2679927525541648,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.6800000000000015,21276,1799,0,0.0,17989.999999999996,False,-0.409956532756369,0,1.7030000000000003,74559,0,190,0.0,3964.1761305083414,False,0.1734571276504234,0,14.042000000000002,23807,297,0,0.0,673.5938475085869,False,-0.6298496493207676,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,168368,0,4,0.0,155.99999999999997,False,0.3421243436621065,9,15.968000000000002,54857,2678,0,0.0,34930.3568257442,False,-0.4237598029363135,0.0,394435,0.0,0.2,3,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,429,0.2232551719644107,311.5371378567652
177,0,0,0,0,9.999999999999998,0,,2.2292025797488493,5,2.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,6.730000000000001,21191,1799,0,0.0,17989.999999999996,False,-0.4116133559440968,0,1.7030000000000003,74549,0,195,0.5,4068.4965549954027,False,0.1741034890075842,0,14.042000000000002,23807,297,0,0.0,662.0731661854082,False,-0.6299379615329127,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,7,0.35100000000000003,168447,0,0,0.0,0.0,False,0.34213231134518396,9,16.049000000000003,54749,2678,0,0.0,34930.3568257442,False,-0.4246203127086768,0.0625,394311,0.0,0.2,1,0,0,0,5,4.8,0,0,0,0.0,0.0,0,0,0,117,0.22486951103201136,311.7620073677972
178,0,0,0,0,9.999999999999998,0,,2.2292025797488493,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.725000000000001,21191,1799,0,0.0,17989.999999999996,False,-0.4116133559440968,0,1.7030000000000003,74549,0,195,0.0,4068.4965549954027,False,0.1741034890075842,0,14.042000000000002,23807,297,0,0.0,662.0731661854082,False,-0.6299379615329127,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,9,0.43400000000000005,168340,0,0,0.0,0.0,False,0.3412797692558981,11,16.150000000000002,54609,2678,0,0.0,34930.3568257442,False,-0.4257357883395181,0.0,394064,0.0,0.2,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.22164622199488804,311.9836535897921
179,0,0,0,0,9.999999999999998,0,,2.2292025797488493,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.725000000000001,21191,1799,0,0.0,17989.999999999996,False,-0.4116133559440968,0,1.7030000000000003,74549,0,195,0.0,4068.4965549954027,False,0.1741034890075842,0,14.042000000000002,23807,297,0,0.0,662.0731661854082,False,-0.6299379615329127,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,9,0.5150000000000001,168235,0,0,0.0,0.0,False,0.3404431625327671,11,16.249000000000002,54452,2678,0,0.0,34930.3568257442,False,-0.42698671458267584,0.0,393802,0.0,0.2,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.2208532129880041,312.2045068027801
