index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
161,10,0,0,0,10.000000000000002,20,10.0,16.675467940470934,13,17.0,39.96234532189904,4,39.0,14.671824557426126,25,19.12,46.000000000000014,13,46.0,3,5.099000000000001,62035,16,10,1.0,326.75467940470935,False,0.3182649599360424,0,4.943000000000001,23523,1611,0,0.0,16110.000000000004,False,-0.33071934212199566,0,0.2,103896,11,322,1.0,13051.305340996672,False,0.35850068490561676,0,6.041000000000001,41262,1243,0,0.0,20727.60665000537,False,-0.36485564669911313,20,12.100000000000001,56845,896,0,0.0,35806.261408421546,False,-0.3863799145900687,5,12.472000000000001,58332,851,0,0.0,34007.955868936086,False,-0.3815541769530186,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,13,14.352000000000002,90312,2672,0,0.0,39203.11521744261,False,-0.3175698947689628,0.25,597631,0.0,0.0,8,0,0,4,10,9.23076923076923,5,9,9,104.0,15.0,9,1,9,356,0.8752882219851017,207.70463321707211
162,9,0,0,0,10.000000000000002,20,10.0,16.201119194093597,20,12.65,39.29755846950475,28,37.0,15.248678930396286,7,23.714285714285715,46.00000000000001,9,46.0,8,5.176000000000001,62081,14,10,1.0,302.011191940936,False,0.31897769479823807,2,4.963000000000002,23375,1623,0,0.0,16230.000000000004,False,-0.33258446017549065,0,0.2,104679,21,304,1.0,12286.68127780541,False,0.3634302876270602,0,6.041,41262,1243,0,0.0,20137.99115825834,False,-0.36848262125526965,3,12.110000000000001,56261,910,0,0.0,35760.77820724932,False,-0.39136075931843645,4,12.507000000000001,57775,865,0,0.0,33992.388076121606,False,-0.3861905837699725,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,9,14.429000000000004,90004,2679,0,0.0,40851.21085453165,False,-0.3143658626661421,0.25,596863,0.0,0.0,9,0,0,2,10,9.23076923076923,6,8,12,108.0,12.0,8,1,12,1236,0.8735592399607413,208.57819245703286
163,12,0,0,0,10.000000000000002,20,10.0,15.787539661425301,18,12.277777777777779,39.34484806201043,2,42.0,14.76606591272749,10,10.0,46.00000000000001,10,46.0,3,5.198,62172,11,10,1.0,267.875396614253,False,0.32054465046643055,5,5.011000000000001,23185,1636,0,0.0,16360.000000000004,False,-0.33523377559238693,0,0.2,104718,21,312,1.0,12607.130928237186,False,0.36588132014614055,0,6.041,41086,1251,0,0.0,19750.21211644305,False,-0.3730333153930572,0,12.107000000000003,56177,912,0,0.0,35882.50143255351,False,-0.3915507062654291,10,12.603000000000003,57495,865,0,0.0,34033.29357363902,False,-0.38832125118565447,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,10,14.520000000000001,89742,2689,0,0.0,39705.95123932422,False,-0.31954790316982207,0.25,596001,0.0,0.0,10,0,0,7,7,6.6,5,12,5,146.0,0.0,12,0,5,460,0.8961025910102762,209.47429504804313
164,5,0,0,0,10.000000000000002,20,10.0,15.321579441658745,5,1.0,39.31264393595952,1,36.0,14.76606591272749,0,,46.00000000000001,10,46.0,0,5.195000000000001,62092,9,20,1.0,396.4315888331749,False,0.3202114322075492,5,5.056000000000001,22995,1648,0,0.0,16480.000000000004,False,-0.33798906362595904,0,0.2,104749,16,321,1.0,12864.503974509546,False,0.3678459189888877,0,6.041,41086,1251,0,0.0,19167.29588151509,False,-0.3766190799837904,0,12.107,56141,913,0,0.0,35892.443913531046,False,-0.39180542661605283,0,12.593000000000004,57495,865,0,0.0,34005.43700460499,False,-0.3884355908360835,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,10,14.610000000000001,89582,2689,0,0.0,39705.95123932422,False,-0.3205413094357321,0.25,595566,0.0,0.0,9,0,0,3,4,4.0,2,5,6,59.0,0.0,5,0,6,236,0.7981760720140301,210.27247112005716
165,6,0,0,0,10.000000000000002,20,10.0,15.400004747125573,12,16.333333333333332,39.24667280917928,25,39.0,16.60862806816291,29,22.82758620689655,46.00000000000001,14,46.0,0,5.195000000000001,62198,8,18,1.0,357.2000854482603,False,0.3220423051740946,0,5.051000000000001,22885,1659,0,0.0,16590.000000000004,False,-0.3391547624093934,0,0.2,105616,14,306,1.0,12225.081946068618,False,0.37457913157936945,0,6.041000000000001,40998,1255,0,0.0,19327.005957642596,False,-0.37671928620332545,2,12.127000000000002,55341,933,0,0.0,36617.14573096427,False,-0.3953981622502801,27,12.863000000000003,56494,870,0,0.0,34144.605343985975,False,-0.39608174139479546,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,14,14.740000000000002,88623,2718,0,0.0,45142.25108926679,False,-0.309619118447347,0.25,593581,0.0,0.0,13,0,0,1,10,10.0,5,6,9,90.0,0.0,6,0,9,1371,0.8561881600180641,211.12865928007523
166,9,0,0,0,10.000000000000002,20,10.0,15.627552426505176,18,17.38888888888889,39.233532088388365,6,39.0,15.486323552752227,25,10.36,46.00000000000001,7,46.0,0,5.195000000000001,62391,10,10,1.0,256.2755242650518,False,0.32506332419423767,0,5.051000000000001,22805,1667,0,0.0,16670.000000000004,False,-0.3400025433428002,0,0.2,105748,13,310,1.0,12365.553128944961,False,0.3770672050942704,0,6.041000000000001,40787,1264,0,0.0,19753.226267102542,False,-0.37669332529279215,24,12.365000000000002,54393,933,0,0.0,36604.88543846634,False,-0.4032307784818523,1,12.846000000000004,56244,876,0,0.0,34368.574109428206,False,-0.3972147350103509,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,7,14.796000000000001,88265,2743,0,0.0,42478.98550519936,False,-0.3201096922141804,0.25,592059,0.0,0.0,15,0,0,0,7,7.0,8,8,12,104.0,11.0,8,1,12,747,0.8677764140302315,211.99643569410546
167,12,0,0,0,10.0,20,10.0,15.879006404630296,5,23.0,39.590137315021366,15,42.0,16.258059564170694,9,27.0,46.00000000000001,8,46.0,0,5.195000000000001,62386,12,15,1.0,358.1850960694544,False,0.32603731397640473,0,5.051000000000002,22725,1675,0,0.0,16750.0,False,-0.34085032427620704,0,0.2,106378,3,305,1.0,12122.628900295407,False,0.38332366883378494,0,6.041000000000001,40672,1269,0,0.0,20150.459127475846,False,-0.3756646051556566,0,12.341000000000003,53763,948,0,0.0,37531.45017464025,False,-0.40459939180462073,9,12.935000000000002,56145,876,0,0.0,34680.96028795872,False,-0.3967452272381943,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,8,14.869000000000003,87905,2752,0,0.0,44742.17992059775,False,-0.31531900783363626,0.25,591400,0.0,0.0,9,0,0,3,4,4.0,8,11,6,135.0,14.0,11,1,6,945,0.9046223579789512,212.9010580520844
168,6,0,0,0,10.0,20,10.0,15.152658923345088,12,7.166666666666667,39.601550908348464,3,40.0,16.258059564170694,0,,46.00000000000001,11,46.0,0,5.195000000000001,62322,16,18,1.0,432.7478606202116,False,0.32547102560955665,5,5.101000000000002,22600,1681,0,0.0,16810.0,False,-0.3428638039930482,0,0.2,106458,3,312,1.0,12401.141860174757,False,0.3860211477336604,0,6.041000000000001,40626,1271,0,0.0,19259.029491571608,False,-0.3817140972689426,0,12.341000000000001,53763,948,0,0.0,37542.27026111435,False,-0.4045549798419146,0,12.926,56025,879,0,0.0,34809.7632484383,False,-0.39720164491877724,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,11,14.971000000000002,87710,2752,0,0.0,44742.17992059775,False,-0.3165297217202141,0.25,590930,0.0,0.0,10,0,0,2,5,5.0,3,5,7,48.0,11.0,5,1,7,396,0.7787285069935024,213.6797865590779
169,7,0,0,0,10.0,20,10.0,15.196702380412393,32,15.375,39.601550908348464,0,,15.870995776487904,25,14.0,46.00000000000001,10,46.0,10,5.295000000000001,62518,18,10,1.0,331.9670238041239,False,0.32855715128443186,4,5.136000000000001,22468,1689,0,0.0,16890.0,False,-0.3448137001398838,0,0.2,106216,14,322,1.0,12964.45322581398,False,0.386509025527263,0,6.041000000000001,40376,1282,0,0.0,19482.17245168869,False,-0.38341716215343685,18,12.521,53145,948,0,0.0,37542.27026111435,False,-0.4096282466809738,7,12.996,55878,879,0,0.0,34809.7632484383,False,-0.39840839285622337,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,10,15.060000000000002,87196,2777,0,0.0,44073.75527130691,False,-0.32179609320849456,0.25,589223,0.0,0.0,9,0,0,2,12,11.25,4,6,6,69.0,11.0,6,1,6,404,0.7860881990054622,214.46587475808337
170,6,0,0,0,10.0,20,10.0,15.820786636649565,32,18.65625,39.601550908348464,0,,15.390114442435802,8,7.5,46.00000000000001,12,46.0,19,5.475000000000001,62675,18,10,1.0,338.20786636649564,False,0.33195082728971326,3,5.162000000000002,22326,1699,0,0.0,16990.0,False,-0.3467635962867195,0,0.2,106183,12,332,1.0,13337.564341211484,False,0.38839819604101455,0,6.041,39812,1306,0,0.0,20661.94734746433,False,-0.3830986728459909,0,12.503000000000002,53145,948,0,0.0,37542.27026111435,False,-0.4096282466809738,8,13.069000000000003,55606,879,0,0.0,34809.7632484383,False,-0.40064128699898083,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,12,15.170000000000002,86909,2785,0,0.0,42861.46872218371,False,-0.32734143149165,0.25,588082,0.0,0.0,7,0,0,2,10,9.166666666666668,4,6,8,87.0,0.0,6,0,8,200,0.7887236649985425,215.25459842308192
171,8,0,0,0,10.0,20,10.0,15.715176125831148,4,11.5,39.59540994740244,1,39.0,15.421183869362913,5,16.2,46.00000000000001,11,46.0,0,5.456000000000001,62619,18,18,1.0,462.87317026496066,False,0.3320850448292248,2,5.179000000000001,22198,1709,0,0.0,17090.0,False,-0.3484167691068628,0,0.2,106220,4,341,1.0,13564.895496567555,False,0.3902518115730885,0,6.041,39768,1308,0,0.0,20555.45037258714,False,-0.38429510609613976,3,12.533000000000003,53067,949,0,0.0,37576.04404008491,False,-0.41012993457256947,2,13.081000000000001,55536,879,0,0.0,34804.365343766745,False,-0.4012380850315365,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,11,15.268000000000004,86631,2790,0,0.0,43025.10299552253,False,-0.32855948952725494,0.25,587465,0.0,0.0,9,0,0,1,7,7.0,6,7,10,87.0,7.0,7,1,10,283,0.7792109589790925,216.033809382061
172,10,0,0,0,10.0,20,10.0,15.129285361256272,10,6.5,39.59540994740244,0,,16.20033640757307,13,23.23076923076923,46.00000000000001,10,46.0,0,5.456,62594,17,18,1.0,442.3271365026129,False,0.33133745004983484,0,5.177000000000001,22088,1720,0,0.0,17200.0,False,-0.3495824678902971,0,0.2,106155,4,351,1.0,13958.506032983281,False,0.3918733916056647,0,6.041,39768,1308,0,0.0,19789.105252523204,False,-0.38900921943035843,7,12.600000000000001,52983,949,0,0.0,37576.04404008491,False,-0.41081950482253865,6,13.139000000000003,55428,879,0,0.0,34804.365343766745,False,-0.4021246753529255,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,10,15.357000000000003,86168,2803,0,0.0,45409.54295042731,False,-0.3240319164345801,0.25,586610,0.0,0.0,10,0,0,4,6,6.0,5,9,11,114.0,18.0,9,1,11,265,0.7904589839745313,216.82426836603554
173,11,0,0,0,10.0,20,10.0,14.599542066459108,25,11.6,39.45611355000108,5,37.0,16.20033640757307,0,,46.00000000000001,11,46.0,2,5.476,62769,15,10,1.0,295.99542066459105,False,0.3334957761504874,5,5.227000000000001,21898,1732,0,0.0,17320.0,False,-0.3523377559238693,0,0.2,106050,19,356,1.0,14323.767723063107,False,0.39282847200526005,0,6.041000000000001,39768,1308,0,0.0,19096.20102292851,False,-0.3932715667495355,0,12.593000000000004,52983,949,0,0.0,37443.85175895102,False,-0.4113620992531666,0,13.133000000000004,55243,884,0,0.0,34879.20437820095,False,-0.40333618857201103,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,11,15.457000000000003,85970,2803,0,0.0,45409.54295042731,False,-0.3252612566886438,0.25,586107,0.0,0.0,9,0,0,4,6,5.4,5,9,6,114.0,18.0,9,2,6,640,0.7472373549826443,217.57150572101818
174,6,0,0,0,10.0,20,10.0,15.31738054364607,17,21.647058823529413,39.295175821975455,22,38.68181818181818,15.791137107941713,24,13.791666666666666,46.00000000000001,12,46.0,5,5.524000000000002,62984,12,10,1.0,273.1738054364607,False,0.33781075203929944,2,5.242000000000001,21746,1745,0,0.0,17450.0,False,-0.35418167945402906,0,0.2,106893,11,344,1.0,13686.031668739663,False,0.39927678741135586,0,6.041000000000001,39408,1323,0,0.0,20264.89445924375,False,-0.39051146342828824,23,12.823000000000004,51323,971,0,0.0,38155.615723138166,False,-0.4220678252959892,1,13.143000000000004,55225,884,0,0.0,34736.9354266263,False,-0.4040679086047437,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,12,15.566,85411,2827,0,0.0,44641.544604151226,False,-0.33111613973453946,0.25,584416,0.0,0.0,9,0,0,1,11,10.333333333333332,1,2,6,30.0,37.0,2,4,6,1051,0.3767422719975002,217.94824799301568
175,6,0,0,0,10.0,16,10.0,16.203670752611593,19,23.210526315789473,39.18071548347121,5,37.0,15.791137107941713,0,,46.00000000000001,10,46.0,9,5.609000000000001,63200,11,10,1.0,272.03670752611595,False,0.34237671895559874,0,5.240000000000002,21676,1752,0,0.0,17520.0,False,-0.35492348777076005,0,0.2,107078,1,349,1.0,13690.273374484064,False,0.401578906612067,0,6.041000000000001,38967,1342,0,0.0,21745.32615000476,False,-0.3868302566988709,0,12.800000000000002,51323,971,0,0.0,38044.474734450545,False,-0.42252401291117453,0,13.142000000000003,55040,889,0,0.0,34831.65606480591,False,-0.4051978160948737,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,10,15.654000000000003,85243,2827,0,0.0,44641.544604151226,False,-0.33215921631374495,0.25,583953,0.0,0.0,7,0,0,2,5,4.6,1,3,4,43.0,23.0,3,3,4,441,0.4200333089684136,218.3682813019841
176,4,0,0,0,10.0,0,,16.816850725221183,13,24.0,39.1896954522809,1,40.0,15.88901001281743,4,19.0,46.00000000000001,8,46.0,3,5.630000000000002,63467,1,10,1.0,178.16850725221184,False,0.34704091080552124,0,5.240000000000001,21676,1752,0,0.0,17520.0,False,-0.35492348777076005,0,0.2,107118,0,349,0.1,13677.203712846034,False,0.4019906234642728,0,6.041000000000001,38655,1355,0,0.0,22786.832732674702,False,-0.38426199692013796,0,12.800000000000002,51323,971,0,0.0,38053.194284164754,False,-0.4224882227797695,4,13.182000000000002,54924,890,0,0.0,34878.82895253,False,-0.4059564546544761,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,8,15.724000000000004,85046,2831,0,0.0,44981.787346286146,False,-0.332326100053749,0.1375,583635,0.0,0.0,1,0,0,1,5,4.230769230769231,0,1,2,12.0,18.0,1,3,2,40,0.3215877990005538,218.68986910098465
177,2,0,0,0,10.0,0,,16.302517227870197,5,1.0,39.21147716673771,1,41.0,15.88901001281743,0,,46.00000000000001,11,46.0,0,5.627000000000002,63467,0,11,0.1,179.32768950657217,False,0.34705319496319126,5,5.290000000000001,21606,1752,0,0.0,17520.0,False,-0.35640710440422196,0,0.2,107154,0,353,0.5,13841.651439858411,False,0.4034451135544058,0,6.041000000000001,38655,1355,0,0.0,22089.91084376412,False,-0.3885490585630022,0,12.800000000000002,51282,972,0,0.0,38113.55580606905,False,-0.42257703974851596,0,13.178000000000004,54924,890,0,0.0,34898.21467839656,False,-0.40587688429833535,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,11,15.826000000000004,84861,2831,0,0.0,44981.787346286146,False,-0.3334747260487075,0.075,583375,0.0,0.0,1,0,0,0,4,4.0,0,0,2,0.0,6.0,0,2,2,41,0.23721832799492404,218.92708742897958
178,2,0,0,0,10.0,0,,16.302517227870197,0,,39.22187983097217,1,40.0,15.88901001281743,0,,46.00000000000001,8,46.0,0,5.627000000000002,63467,0,11,0.0,179.32768950657217,False,0.34705319496319126,0,5.285000000000001,21606,1752,0,0.0,17520.0,False,-0.35640710440422196,0,0.2,107194,0,352,0.0,13806.101700502204,False,0.40371854592961676,0,6.041,38655,1355,0,0.0,22089.91084376412,False,-0.3885490585630022,0,12.800000000000002,51282,972,0,0.0,38123.66719570495,False,-0.4225355366920948,0,13.178000000000004,54884,891,0,0.0,34946.6949293962,False,-0.40600625978165167,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,8,15.895000000000003,84742,2831,0,0.0,44981.787346286146,False,-0.33421357195897805,0.0,583256,0.0,0.0,1,0,0,0,3,3.0,0,0,1,0.0,6.0,0,2,1,40,0.2316046910127625,219.15869211999234
179,1,0,0,0,10.0,0,,16.586562585521488,8,21.5,39.31667062210583,8,40.125,15.88901001281743,0,,46.00000000000001,11,46.0,0,5.627000000000002,63639,0,3,0.0,49.75968775656446,False,0.34932558695854954,0,5.285000000000001,21606,1752,0,0.0,17520.0,False,-0.35640710440422196,0,0.2,107515,0,344,0.0,13524.934694004407,False,0.40593818246354924,0,6.041,38483,1363,0,0.0,22607.48480406579,False,-0.3874813316351358,0,12.800000000000002,51121,976,0,0.0,38373.07052717529,False,-0.4228335158758146,0,13.178,54724,895,0,0.0,35188.42020678472,False,-0.40632754501996987,0,0.2,161426,0,0,0.0,0.0,False,0.0022599992549453005,11,15.997000000000003,84550,2831,0,0.0,44981.787346286146,False,-0.3354056594780701,0.0,583064,0.0,0.0,6,0,0,0,4,4.0,0,0,0,0.0,3.0,0,1,0,493,0.2307114079594612,219.3894035279518
